wavelength[nm], flux
501.19, 2.5100e-12
501.33, 2.4730e-12
501.47, 2.4440e-12
501.61, 2.4340e-12
501.75, 2.4250e-12
501.89, 2.4070e-12
502.03, 2.4700e-12
502.17, 2.5030e-12
502.31, 2.5580e-12
502.45, 2.6260e-12
502.59, 2.6470e-12
502.73, 2.6210e-12
502.87, 2.5550e-12
503.01, 2.5850e-12
503.15, 2.6890e-12
503.29, 2.7200e-12
503.43, 2.6830e-12
503.57, 2.6070e-12
503.71, 2.5350e-12
503.85, 2.5010e-12
503.99, 2.4190e-12
504.13, 2.3260e-12
504.27, 2.3540e-12
504.41, 2.4800e-12
504.55, 2.6250e-12
504.69, 2.6670e-12
504.83, 2.6010e-12
504.97, 2.5570e-12
505.11, 2.5250e-12
505.25, 2.5370e-12
505.39, 2.5850e-12
505.53, 2.6630e-12
505.67, 2.6840e-12
505.81, 2.6860e-12
505.95, 2.7290e-12
506.09, 2.7840e-12
506.23, 2.7880e-12
506.37, 2.7740e-12
506.51, 2.6420e-12
506.65, 2.5550e-12
506.79, 2.5530e-12
506.93, 2.6150e-12
507.07, 2.6390e-12
507.21, 2.6240e-12
507.35, 2.5960e-12
507.49, 2.5590e-12
507.63, 2.5420e-12
507.77, 2.5250e-12
507.91, 2.4570e-12
508.05, 2.3860e-12
508.19, 2.3950e-12
508.33, 2.4530e-12
508.47, 2.5010e-12
508.61, 2.5380e-12
508.75, 2.5790e-12
508.89, 2.6130e-12
509.03, 2.6140e-12
509.17, 2.6230e-12
509.31, 2.6550e-12
509.45, 2.6840e-12
509.59, 2.6830e-12
509.73, 2.5870e-12
509.87, 2.4830e-12
510.01, 2.4870e-12
510.15, 2.5770e-12
510.29, 2.6800e-12
510.43, 2.6870e-12
510.57, 2.6170e-12
510.71, 2.5630e-12
510.85, 2.5340e-12
510.99, 2.5360e-12
511.13, 2.5770e-12
511.27, 2.6420e-12
511.41, 2.6880e-12
511.55, 2.7250e-12
511.69, 2.7210e-12
511.83, 2.7270e-12
511.97, 2.7420e-12
512.11, 2.6890e-12
512.25, 2.5920e-12
512.39, 2.4850e-12
512.53, 2.4190e-12
512.67, 2.4130e-12
512.81, 2.4530e-12
512.95, 2.4820e-12
513.09, 2.4920e-12
513.23, 2.4930e-12
513.37, 2.5270e-12
513.51, 2.5630e-12
513.65, 2.5490e-12
513.79, 2.4590e-12
513.93, 2.4080e-12
514.07, 2.3920e-12
514.21, 2.4320e-12
514.35, 2.4630e-12
514.49, 2.4820e-12
514.63, 2.4850e-12
514.77, 2.4950e-12
514.91, 2.5250e-12
515.05, 2.5140e-12
515.19, 2.5000e-12
515.33, 2.5160e-12
515.47, 2.5380e-12
515.61, 2.5620e-12
515.75, 2.6240e-12
515.89, 2.6270e-12
516.03, 2.5590e-12
516.17, 2.4940e-12
516.31, 2.4330e-12
516.45, 2.3440e-12
516.59, 2.1600e-12
516.73, 1.9800e-12
516.87, 1.9430e-12
517.01, 1.9970e-12
517.15, 1.9850e-12
517.29, 1.9700e-12
517.43, 2.1510e-12
517.57, 2.3390e-12
517.71, 2.4790e-12
517.85, 2.5430e-12
517.99, 2.4980e-12
518.13, 2.3050e-12
518.27, 2.0870e-12
518.41, 2.0120e-12
518.55, 2.1160e-12
518.69, 2.3320e-12
518.83, 2.4350e-12
518.97, 2.4510e-12
519.11, 2.3930e-12
519.25, 2.3630e-12
519.39, 2.4070e-12
519.53, 2.4220e-12
519.67, 2.4740e-12
519.81, 2.5400e-12
519.95, 2.5800e-12
520.09, 2.6130e-12
520.23, 2.5740e-12
520.37, 2.5150e-12
520.51, 2.4640e-12
520.65, 2.4170e-12
520.79, 2.4120e-12
520.93, 2.4500e-12
521.07, 2.5300e-12
521.21, 2.5870e-12
521.35, 2.5940e-12
521.49, 2.5150e-12
521.63, 2.4710e-12
521.77, 2.5190e-12
521.91, 2.5920e-12
522.05, 2.6260e-12
522.19, 2.6070e-12
522.33, 2.5320e-12
522.47, 2.4120e-12
522.61, 2.2880e-12
522.75, 2.2540e-12
522.89, 2.3530e-12
523.03, 2.4370e-12
523.17, 2.4380e-12
523.31, 2.4470e-12
523.45, 2.4600e-12
523.59, 2.5120e-12
523.73, 2.6150e-12
523.87, 2.6620e-12
524.01, 2.6680e-12
524.15, 2.6350e-12
524.29, 2.6520e-12
524.43, 2.7260e-12
524.57, 2.6850e-12
524.71, 2.6140e-12
524.85, 2.5690e-12
524.99, 2.5410e-12
525.13, 2.5800e-12
525.27, 2.5850e-12
525.41, 2.5880e-12
525.55, 2.6010e-12
525.69, 2.6490e-12
525.83, 2.6550e-12
525.97, 2.5930e-12
526.11, 2.4660e-12
526.25, 2.2860e-12
526.39, 2.1550e-12
526.53, 2.1180e-12
526.67, 2.1070e-12
526.81, 2.0870e-12
526.95, 2.0780e-12
527.09, 2.1610e-12
527.23, 2.2590e-12
527.37, 2.3170e-12
527.51, 2.3600e-12
527.65, 2.4680e-12
527.79, 2.5430e-12
527.93, 2.5520e-12
528.07, 2.5190e-12
528.21, 2.4300e-12
528.35, 2.3980e-12
528.49, 2.4700e-12
528.63, 2.5790e-12
528.77, 2.6580e-12
528.91, 2.7020e-12
529.05, 2.7160e-12
529.19, 2.6890e-12
529.33, 2.6560e-12
529.47, 2.6100e-12
529.61, 2.5250e-12
529.75, 2.4530e-12
529.89, 2.4620e-12
530.03, 2.5090e-12
530.17, 2.5380e-12
530.31, 2.5590e-12
530.45, 2.5940e-12
530.59, 2.6140e-12
530.73, 2.6380e-12
530.87, 2.6840e-12
531.01, 2.7090e-12
531.15, 2.6970e-12
531.29, 2.6860e-12
531.43, 2.6600e-12
531.57, 2.6120e-12
531.71, 2.5780e-12
531.85, 2.5700e-12
531.99, 2.5700e-12
532.13, 2.5480e-12
532.27, 2.4930e-12
532.41, 2.4390e-12
532.55, 2.3660e-12
532.69, 2.2440e-12
532.83, 2.2340e-12
532.97, 2.3140e-12
533.11, 2.4290e-12
533.25, 2.5000e-12
533.39, 2.5750e-12
533.53, 2.6120e-12
533.67, 2.6020e-12
533.81, 2.5410e-12
533.95, 2.4940e-12
534.09, 2.5160e-12
534.23, 2.5620e-12
534.37, 2.5940e-12
534.51, 2.5890e-12
534.65, 2.5630e-12
534.79, 2.5320e-12
534.93, 2.5220e-12
535.07, 2.5430e-12
535.21, 2.5800e-12
535.35, 2.6300e-12
535.49, 2.6650e-12
535.63, 2.6930e-12
535.77, 2.7020e-12
535.91, 2.6740e-12
536.05, 2.6490e-12
536.19, 2.5990e-12
536.33, 2.5480e-12
536.47, 2.5240e-12
536.61, 2.4820e-12
536.75, 2.4370e-12
536.89, 2.3730e-12
537.03, 2.3150e-12
537.17, 2.3790e-12
537.31, 2.4840e-12
537.45, 2.5670e-12
537.59, 2.5960e-12
537.73, 2.5800e-12
537.87, 2.5750e-12
538.01, 2.5450e-12
538.15, 2.5000e-12
538.29, 2.5020e-12
538.43, 2.5340e-12
538.57, 2.5620e-12
538.71, 2.5600e-12
538.85, 2.5350e-12
538.99, 2.4930e-12
539.13, 2.4730e-12
539.27, 2.4520e-12
539.41, 2.4290e-12
539.55, 2.4160e-12
539.69, 2.3930e-12
539.83, 2.3840e-12
539.97, 2.4280e-12
540.11, 2.4690e-12
540.25, 2.4220e-12
540.39, 2.3300e-12
540.53, 2.2610e-12
540.67, 2.3110e-12
540.81, 2.3740e-12
540.95, 2.4010e-12
541.09, 2.4170e-12
541.23, 2.4470e-12
541.37, 2.4720e-12
541.51, 2.4820e-12
541.65, 2.5140e-12
541.79, 2.5240e-12
541.93, 2.5320e-12
542.07, 2.5480e-12
542.21, 2.5160e-12
542.35, 2.4640e-12
542.49, 2.4750e-12
542.63, 2.5530e-12
542.77, 2.5480e-12
542.91, 2.4980e-12
543.05, 2.4610e-12
543.19, 2.4750e-12
543.33, 2.4420e-12
543.47, 2.4350e-12
543.61, 2.4810e-12
543.75, 2.5550e-12
543.89, 2.5800e-12
544.03, 2.6080e-12
544.17, 2.6160e-12
544.31, 2.5790e-12
544.45, 2.5140e-12
544.59, 2.4550e-12
544.73, 2.4700e-12
544.87, 2.5680e-12
545.01, 2.5960e-12
545.15, 2.5900e-12
545.29, 2.5500e-12
545.43, 2.4720e-12
545.57, 2.4430e-12
545.71, 2.4930e-12
545.85, 2.5680e-12
545.99, 2.5990e-12
546.13, 2.5400e-12
546.27, 2.4740e-12
546.41, 2.4400e-12
546.55, 2.4460e-12
546.69, 2.4750e-12
546.83, 2.5070e-12
546.97, 2.5240e-12
547.11, 2.5230e-12
547.25, 2.5110e-12
547.39, 2.4770e-12
547.53, 2.4260e-12
547.67, 2.3810e-12
547.81, 2.3840e-12
547.95, 2.4270e-12
548.09, 2.4650e-12
548.23, 2.4980e-12
548.37, 2.5420e-12
548.51, 2.5900e-12
548.65, 2.5940e-12
548.79, 2.5580e-12
548.93, 2.5350e-12
549.07, 2.5600e-12
549.21, 2.5840e-12
549.35, 2.5480e-12
549.49, 2.5150e-12
549.63, 2.4850e-12
549.77, 2.4980e-12
549.91, 2.5220e-12
550.05, 2.5300e-12
550.19, 2.5060e-12
550.33, 2.4680e-12
550.47, 2.4560e-12
550.61, 2.4460e-12
550.75, 2.4550e-12
550.89, 2.4940e-12
551.03, 2.4880e-12
551.17, 2.4660e-12
551.31, 2.4450e-12
551.45, 2.4450e-12
551.59, 2.4770e-12
551.73, 2.5120e-12
551.87, 2.5290e-12
552.01, 2.5330e-12
552.15, 2.5410e-12
552.29, 2.5590e-12
552.43, 2.5590e-12
552.57, 2.5130e-12
552.71, 2.4400e-12
552.85, 2.3840e-12
552.99, 2.3780e-12
553.13, 2.4200e-12
553.27, 2.4930e-12
553.41, 2.5260e-12
553.55, 2.5290e-12
553.69, 2.5440e-12
553.83, 2.5400e-12
553.97, 2.5470e-12
554.11, 2.5670e-12
554.25, 2.5600e-12
554.39, 2.5410e-12
554.53, 2.5340e-12
554.67, 2.5460e-12
554.81, 2.5480e-12
554.95, 2.5610e-12
555.09, 2.5750e-12
555.23, 2.5640e-12
555.37, 2.5390e-12
555.51, 2.5190e-12
555.65, 2.5190e-12
555.79, 2.5380e-12
555.93, 2.5520e-12
556.07, 2.5440e-12
556.21, 2.5000e-12
556.35, 2.4360e-12
556.49, 2.4140e-12
556.63, 2.4050e-12
556.77, 2.3980e-12
556.91, 2.3770e-12
557.05, 2.3700e-12
557.19, 2.3610e-12
557.33, 2.3630e-12
557.47, 2.3850e-12
557.61, 2.4230e-12
557.75, 2.4380e-12
557.89, 2.4420e-12
558.03, 2.4540e-12
558.17, 2.4580e-12
558.31, 2.4710e-12
558.45, 2.4620e-12
558.59, 2.4160e-12
558.73, 2.3160e-12
558.87, 2.2710e-12
559.01, 2.2800e-12
559.15, 2.3180e-12
559.29, 2.3670e-12
559.43, 2.4000e-12
559.57, 2.4260e-12
559.71, 2.4510e-12
559.85, 2.4420e-12
559.99, 2.3780e-12
560.13, 2.3160e-12
560.27, 2.2960e-12
560.41, 2.3120e-12
560.55, 2.4140e-12
560.69, 2.5290e-12
560.83, 2.5540e-12
560.97, 2.5460e-12
561.11, 2.5180e-12
561.25, 2.4950e-12
561.39, 2.4630e-12
561.53, 2.3570e-12
561.67, 2.2610e-12
561.81, 2.2820e-12
561.95, 2.3780e-12
562.09, 2.4260e-12
562.23, 2.4450e-12
562.37, 2.4240e-12
562.51, 2.3910e-12
562.65, 2.4150e-12
562.79, 2.4520e-12
562.93, 2.4700e-12
563.07, 2.4680e-12
563.21, 2.5080e-12
563.35, 2.5120e-12
563.49, 2.4860e-12
563.63, 2.4470e-12
563.77, 2.4320e-12
563.91, 2.4410e-12
564.05, 2.4500e-12
564.19, 2.4410e-12
564.33, 2.4160e-12
564.47, 2.4140e-12
564.61, 2.4370e-12
564.75, 2.4800e-12
564.89, 2.4810e-12
565.03, 2.4630e-12
565.17, 2.4500e-12
565.31, 2.4420e-12
565.45, 2.4130e-12
565.59, 2.3750e-12
565.73, 2.3490e-12
565.87, 2.3320e-12
566.01, 2.3170e-12
566.15, 2.3220e-12
566.29, 2.3320e-12
566.43, 2.3420e-12
566.57, 2.3660e-12
566.71, 2.3940e-12
566.85, 2.4090e-12
566.99, 2.4240e-12
567.13, 2.4530e-12
567.27, 2.4760e-12
567.41, 2.4860e-12
567.55, 2.4840e-12
567.69, 2.4850e-12
567.83, 2.4730e-12
567.97, 2.4630e-12
568.11, 2.4760e-12
568.25, 2.4510e-12
568.39, 2.4210e-12
568.53, 2.3940e-12
568.67, 2.3830e-12
568.81, 2.3800e-12
568.95, 2.3780e-12
569.09, 2.3970e-12
569.23, 2.4170e-12
569.37, 2.4040e-12
569.51, 2.4090e-12
569.65, 2.4180e-12
569.79, 2.4300e-12
569.93, 2.4220e-12
570.07, 2.4040e-12
570.21, 2.3930e-12
570.35, 2.3830e-12
570.49, 2.3830e-12
570.63, 2.3540e-12
570.77, 2.3040e-12
570.91, 2.2560e-12
571.05, 2.2120e-12
571.19, 2.2150e-12
571.33, 2.2860e-12
571.47, 2.3570e-12
571.61, 2.4010e-12
571.75, 2.4260e-12
571.89, 2.4480e-12
572.03, 2.4720e-12
572.17, 2.4940e-12
572.31, 2.5120e-12
572.45, 2.5150e-12
572.59, 2.5020e-12
572.73, 2.4890e-12
572.87, 2.4890e-12
573.01, 2.5020e-12
573.15, 2.4770e-12
573.29, 2.4380e-12
573.43, 2.4500e-12
573.57, 2.4700e-12
573.71, 2.4800e-12
573.85, 2.4870e-12
573.99, 2.4970e-12
574.13, 2.4750e-12
574.27, 2.4650e-12
574.41, 2.4830e-12
574.55, 2.5210e-12
574.69, 2.4980e-12
574.83, 2.4610e-12
574.97, 2.4400e-12
575.11, 2.4440e-12
575.25, 2.4260e-12
575.39, 2.3830e-12
575.53, 2.3620e-12
575.67, 2.3800e-12
575.81, 2.4080e-12
575.95, 2.3980e-12
576.09, 2.3890e-12
576.23, 2.3720e-12
576.37, 2.3580e-12
576.51, 2.4030e-12
576.65, 2.4520e-12
576.79, 2.4640e-12
576.93, 2.4450e-12
577.07, 2.4420e-12
577.21, 2.4490e-12
577.35, 2.4740e-12
577.49, 2.4690e-12
577.63, 2.4460e-12
577.77, 2.4450e-12
577.91, 2.4330e-12
578.05, 2.3650e-12
578.19, 2.3030e-12
578.33, 2.2860e-12
578.47, 2.2740e-12
578.61, 2.2700e-12
578.75, 2.3030e-12
578.89, 2.3510e-12
579.03, 2.3780e-12
579.17, 2.3780e-12
579.31, 2.3890e-12
579.45, 2.4150e-12
579.59, 2.4230e-12
579.73, 2.4150e-12
579.87, 2.4060e-12
580.01, 2.4210e-12
580.15, 2.4490e-12
580.29, 2.4620e-12
580.43, 2.4260e-12
580.57, 2.3970e-12
580.71, 2.4150e-12
580.85, 2.4460e-12
580.99, 2.4520e-12
581.13, 2.4630e-12
581.27, 2.4690e-12
581.41, 2.4480e-12
581.55, 2.4070e-12
581.69, 2.3980e-12
581.83, 2.4250e-12
581.97, 2.4650e-12
582.11, 2.4820e-12
582.25, 2.4900e-12
582.39, 2.5140e-12
582.53, 2.5230e-12
582.67, 2.5380e-12
582.81, 2.5340e-12
582.95, 2.5460e-12
583.09, 2.5590e-12
583.23, 2.5570e-12
583.37, 2.5350e-12
583.51, 2.5070e-12
583.65, 2.4860e-12
583.79, 2.4950e-12
583.93, 2.5090e-12
584.07, 2.5010e-12
584.21, 2.4720e-12
584.35, 2.4500e-12
584.49, 2.4630e-12
584.63, 2.4780e-12
584.77, 2.4800e-12
584.91, 2.4790e-12
585.05, 2.4740e-12
585.19, 2.4360e-12
585.33, 2.4100e-12
585.47, 2.4200e-12
585.61, 2.4030e-12
585.75, 2.3780e-12
585.89, 2.3680e-12
586.03, 2.3690e-12
586.17, 2.3990e-12
586.31, 2.4240e-12
586.45, 2.4360e-12
586.59, 2.4460e-12
586.73, 2.4580e-12
586.87, 2.4620e-12
587.01, 2.4660e-12
587.15, 2.4640e-12
587.29, 2.4350e-12
587.43, 2.4410e-12
587.57, 2.4280e-12
587.71, 2.4080e-12
587.85, 2.3800e-12
587.99, 2.3750e-12
588.13, 2.4120e-12
588.27, 2.4030e-12
588.41, 2.3930e-12
588.55, 2.3900e-12
588.69, 2.3360e-12
588.83, 2.1360e-12
588.97, 2.0050e-12
589.11, 2.0570e-12
589.25, 2.1480e-12
589.39, 2.1670e-12
589.53, 2.1070e-12
589.67, 2.2020e-12
589.81, 2.2910e-12
589.95, 2.3380e-12
590.09, 2.3840e-12
590.23, 2.4270e-12
590.37, 2.4540e-12
590.51, 2.4260e-12
590.65, 2.4180e-12
590.79, 2.4540e-12
590.93, 2.4840e-12
591.07, 2.4830e-12
591.21, 2.4390e-12
591.35, 2.3910e-12
591.49, 2.3810e-12
591.63, 2.3940e-12
591.77, 2.4180e-12
591.91, 2.4610e-12
592.05, 2.4810e-12
592.19, 2.4610e-12
592.33, 2.4510e-12
592.47, 2.4610e-12
592.61, 2.4600e-12
592.75, 2.4120e-12
592.89, 2.3520e-12
593.03, 2.3320e-12
593.17, 2.3700e-12
593.31, 2.3950e-12
593.45, 2.3870e-12
593.59, 2.3970e-12
593.73, 2.4010e-12
593.87, 2.3970e-12
594.01, 2.3740e-12
594.15, 2.3710e-12
594.29, 2.3890e-12
594.43, 2.3900e-12
594.57, 2.4070e-12
594.71, 2.3860e-12
594.85, 2.3720e-12
594.99, 2.4030e-12
595.13, 2.4090e-12
595.27, 2.3800e-12
595.41, 2.3740e-12
595.55, 2.3780e-12
595.69, 2.3640e-12
595.83, 2.3780e-12
595.97, 2.3750e-12
596.11, 2.3670e-12
596.25, 2.3790e-12
596.39, 2.3770e-12
596.53, 2.3740e-12
596.67, 2.3880e-12
596.81, 2.3980e-12
596.95, 2.3980e-12
597.09, 2.3960e-12
597.23, 2.3970e-12
597.37, 2.3640e-12
597.51, 2.3090e-12
597.65, 2.3090e-12
597.79, 2.3320e-12
597.93, 2.3440e-12
598.07, 2.3380e-12
598.21, 2.3020e-12
598.35, 2.2540e-12
598.49, 2.2420e-12
598.63, 2.2940e-12
598.77, 2.3240e-12
598.91, 2.3250e-12
599.05, 2.3270e-12
599.19, 2.3370e-12
599.33, 2.3710e-12
599.47, 2.3690e-12
599.61, 2.3270e-12
599.75, 2.3080e-12
599.89, 2.3170e-12
600.03, 2.3170e-12
600.17, 2.3080e-12
600.31, 2.2890e-12
600.45, 2.2900e-12
600.59, 2.2790e-12
600.73, 2.2270e-12
600.87, 2.2430e-12
601.01, 2.2710e-12
601.15, 2.2610e-12
601.29, 2.2450e-12
601.43, 2.2430e-12
601.57, 2.2230e-12
601.71, 2.2170e-12
601.85, 2.2000e-12
601.99, 2.1780e-12
602.13, 2.1840e-12
602.27, 2.2150e-12
602.41, 2.2310e-12
602.55, 2.2180e-12
602.69, 2.2300e-12
602.83, 2.2550e-12
602.97, 2.2610e-12
603.11, 2.2740e-12
603.25, 2.3130e-12
603.39, 2.3030e-12
603.53, 2.2860e-12
603.67, 2.2910e-12
603.81, 2.2900e-12
603.95, 2.2930e-12
604.09, 2.3000e-12
604.23, 2.3020e-12
604.37, 2.3020e-12
604.51, 2.2960e-12
604.65, 2.2920e-12
604.79, 2.3130e-12
604.93, 2.2990e-12
605.07, 2.2720e-12
605.21, 2.2430e-12
605.35, 2.2200e-12
605.49, 2.2120e-12
605.63, 2.2450e-12
605.77, 2.2980e-12
605.91, 2.3180e-12
606.05, 2.3090e-12
606.19, 2.2900e-12
606.33, 2.2590e-12
606.47, 2.2410e-12
606.61, 2.2550e-12
606.75, 2.2830e-12
606.89, 2.2940e-12
607.03, 2.2900e-12
607.17, 2.2920e-12
607.31, 2.2750e-12
607.45, 2.2410e-12
607.59, 2.2110e-12
607.73, 2.1940e-12
607.87, 2.1850e-12
608.01, 2.1990e-12
608.15, 2.2120e-12
608.29, 2.2060e-12
608.43, 2.2150e-12
608.57, 2.2200e-12
608.71, 2.2270e-12
608.85, 2.2070e-12
608.99, 2.1920e-12
609.13, 2.2080e-12
609.27, 2.2050e-12
609.41, 2.1920e-12
609.55, 2.1800e-12
609.69, 2.1670e-12
609.83, 2.1630e-12
609.97, 2.1520e-12
610.11, 2.1200e-12
610.25, 2.0950e-12
610.39, 2.1100e-12
610.53, 2.1400e-12
610.67, 2.1610e-12
610.81, 2.1950e-12
610.95, 2.2160e-12
611.09, 2.2140e-12
611.23, 2.2250e-12
611.37, 2.2240e-12
611.51, 2.1990e-12
611.65, 2.1850e-12
611.79, 2.1900e-12
611.93, 2.1820e-12
612.07, 2.1350e-12
612.21, 2.0980e-12
612.35, 2.1320e-12
612.49, 2.1730e-12
612.63, 2.1770e-12
612.77, 2.1930e-12
612.91, 2.1860e-12
613.05, 2.1730e-12
613.19, 2.1840e-12
613.33, 2.1900e-12
613.47, 2.1160e-12
613.61, 2.0090e-12
613.75, 1.9930e-12
613.89, 2.0890e-12
614.03, 2.1580e-12
614.17, 2.1520e-12
614.31, 2.1290e-12
614.45, 2.1420e-12
614.59, 2.1600e-12
614.73, 2.1710e-12
614.87, 2.1860e-12
615.01, 2.1940e-12
615.15, 2.1930e-12
615.29, 2.1840e-12
615.43, 2.1390e-12
615.57, 2.1340e-12
615.71, 2.1450e-12
615.85, 2.1310e-12
615.99, 2.0910e-12
616.13, 2.0200e-12
616.27, 1.9810e-12
616.41, 1.9970e-12
616.55, 2.0440e-12
616.69, 2.0720e-12
616.83, 2.0550e-12
616.97, 2.0300e-12
617.11, 2.0490e-12
617.25, 2.1080e-12
617.39, 2.1350e-12
617.53, 2.1290e-12
617.67, 2.1420e-12
617.81, 2.1680e-12
617.95, 2.1940e-12
618.09, 2.2050e-12
618.23, 2.1900e-12
618.37, 2.1790e-12
618.51, 2.1680e-12
618.65, 2.1520e-12
618.79, 2.1440e-12
618.93, 2.1440e-12
619.07, 2.1420e-12
619.21, 2.1360e-12
619.35, 2.1640e-12
619.49, 2.1860e-12
619.63, 2.2260e-12
619.77, 2.2690e-12
619.91, 2.2620e-12
620.05, 2.2190e-12
620.19, 2.2060e-12
620.33, 2.2390e-12
620.47, 2.2320e-12
620.61, 2.2340e-12
620.75, 2.2560e-12
620.89, 2.2470e-12
621.03, 2.2410e-12
621.17, 2.2310e-12
621.31, 2.1890e-12
621.45, 2.1490e-12
621.59, 2.1380e-12
621.73, 2.1510e-12
621.87, 2.1540e-12
622.01, 2.1470e-12
622.15, 2.1460e-12
622.29, 2.1510e-12
622.43, 2.1650e-12
622.57, 2.1960e-12
622.71, 2.2100e-12
622.85, 2.1820e-12
622.99, 2.1110e-12
623.13, 2.0660e-12
623.27, 2.0960e-12
623.41, 2.1440e-12
623.55, 2.1630e-12
623.69, 2.1470e-12
623.83, 2.1170e-12
623.97, 2.1040e-12
624.11, 2.1140e-12
624.25, 2.1110e-12
624.39, 2.0860e-12
624.53, 2.0650e-12
624.67, 2.0720e-12
624.81, 2.1120e-12
624.95, 2.1570e-12
625.09, 2.1570e-12
625.23, 2.1050e-12
625.37, 2.0610e-12
625.51, 2.0530e-12
625.65, 2.0700e-12
625.79, 2.0960e-12
625.93, 2.1200e-12
626.07, 2.1170e-12
626.21, 2.0330e-12
626.35, 1.9640e-12
626.49, 2.0350e-12
626.63, 2.1300e-12
626.77, 2.1860e-12
626.91, 2.1970e-12
627.05, 2.1610e-12
627.19, 2.1400e-12
627.33, 2.1470e-12
627.47, 2.1530e-12
627.61, 2.1150e-12
627.75, 2.0800e-12
627.89, 2.0720e-12
628.03, 2.0410e-12
628.17, 2.0470e-12
628.31, 2.0880e-12
628.45, 2.1330e-12
628.59, 2.1790e-12
628.73, 2.2070e-12
628.87, 2.2150e-12
629.01, 2.1800e-12
629.15, 2.1640e-12
629.29, 2.1710e-12
629.43, 2.1720e-12
629.57, 2.1730e-12
629.71, 2.1530e-12
629.85, 2.1050e-12
629.99, 2.0480e-12
630.13, 2.0310e-12
630.27, 2.0460e-12
630.41, 2.0880e-12
630.55, 2.1270e-12
630.69, 2.1470e-12
630.83, 2.1540e-12
630.97, 2.1450e-12
631.11, 2.1320e-12
631.25, 2.0990e-12
631.39, 2.0480e-12
631.53, 2.0270e-12
631.67, 2.0250e-12
631.81, 2.0100e-12
631.95, 2.0120e-12
632.09, 2.0530e-12
632.23, 2.0990e-12
632.37, 2.1390e-12
632.51, 2.1690e-12
632.65, 2.1550e-12
632.79, 2.1180e-12
632.93, 2.1100e-12
633.07, 2.1220e-12
633.21, 2.1290e-12
633.35, 2.1290e-12
633.49, 2.0910e-12
633.63, 2.0550e-12
633.77, 2.0490e-12
633.91, 2.0670e-12
634.05, 2.0890e-12
634.19, 2.0990e-12
634.33, 2.1010e-12
634.47, 2.1060e-12
634.61, 2.1300e-12
634.75, 2.1380e-12
634.89, 2.0950e-12
635.03, 2.1090e-12
635.17, 2.1410e-12
635.31, 2.1290e-12
635.45, 2.0890e-12
635.59, 2.0680e-12
635.73, 2.0710e-12
635.87, 2.0510e-12
636.01, 2.0450e-12
636.15, 2.0400e-12
636.29, 2.0350e-12
636.43, 2.0430e-12
636.57, 2.0520e-12
636.71, 2.0770e-12
636.85, 2.1060e-12
636.99, 2.1100e-12
637.13, 2.1130e-12
637.27, 2.1280e-12
637.41, 2.1410e-12
637.55, 2.1360e-12
637.69, 2.1210e-12
637.83, 2.0930e-12
637.97, 2.0580e-12
638.11, 2.0490e-12
638.25, 2.0740e-12
638.39, 2.1000e-12
638.53, 2.0970e-12
638.67, 2.0800e-12
638.81, 2.0860e-12
638.95, 2.1140e-12
639.09, 2.0970e-12
639.23, 2.0310e-12
639.37, 1.9960e-12
639.51, 2.0160e-12
639.65, 2.0540e-12
639.79, 2.0550e-12
639.93, 1.9990e-12
640.07, 1.9610e-12
640.21, 1.9940e-12
640.35, 2.0560e-12
640.49, 2.0710e-12
640.63, 2.0350e-12
640.77, 2.0110e-12
640.91, 2.0110e-12
641.05, 2.0150e-12
641.19, 2.0200e-12
641.33, 2.0230e-12
641.47, 1.9980e-12
641.61, 1.9880e-12
641.75, 2.0050e-12
641.89, 2.0030e-12
642.03, 1.9760e-12
642.17, 1.9950e-12
642.31, 2.0380e-12
642.45, 2.0730e-12
642.59, 2.0870e-12
642.73, 2.0800e-12
642.87, 2.0690e-12
643.01, 2.0480e-12
643.15, 2.0410e-12
643.29, 2.0620e-12
643.43, 2.0810e-12
643.57, 2.0870e-12
643.71, 2.0650e-12
643.85, 2.0300e-12
643.99, 2.0340e-12
644.13, 2.0690e-12
644.27, 2.0970e-12
644.41, 2.1120e-12
644.55, 2.1150e-12
644.69, 2.0990e-12
644.83, 2.0600e-12
644.97, 2.0200e-12
645.11, 2.0210e-12
645.25, 2.0500e-12
645.39, 2.0490e-12
645.53, 2.0120e-12
645.67, 1.9930e-12
645.81, 2.0140e-12
645.95, 2.0370e-12
646.09, 2.0040e-12
646.23, 1.9450e-12
646.37, 1.9540e-12
646.51, 2.0110e-12
646.65, 2.0570e-12
646.79, 2.0630e-12
646.93, 2.0480e-12
647.07, 2.0490e-12
647.21, 2.0400e-12
647.35, 2.0270e-12
647.49, 2.0240e-12
647.63, 2.0450e-12
647.77, 2.0530e-12
647.91, 2.0600e-12
648.05, 2.0660e-12
648.19, 2.0310e-12
648.33, 2.0310e-12
648.47, 2.0510e-12
648.61, 2.0720e-12
648.75, 2.1010e-12
648.89, 2.0740e-12
649.03, 2.0270e-12
649.17, 1.9680e-12
649.31, 1.9080e-12
649.45, 1.8850e-12
649.59, 1.8930e-12
649.73, 1.9330e-12
649.87, 1.9710e-12
650.01, 1.9980e-12
650.15, 2.0460e-12
650.29, 2.0830e-12
650.43, 2.0820e-12
650.57, 2.0810e-12
650.71, 2.1170e-12
650.85, 2.1190e-12
650.99, 2.1080e-12
651.13, 2.1140e-12
651.27, 2.1090e-12
651.41, 2.0800e-12
651.55, 2.0540e-12
651.69, 2.0450e-12
