wavelength[nm], flux
501.12, 1.8700e-12
501.26, 1.8610e-12
501.40, 1.8460e-12
501.54, 1.8230e-12
501.68, 1.8270e-12
501.82, 1.8790e-12
501.96, 1.9210e-12
502.10, 1.8410e-12
502.24, 1.8520e-12
502.38, 1.8850e-12
502.52, 1.9130e-12
502.66, 1.9180e-12
502.80, 1.8970e-12
502.94, 1.8560e-12
503.08, 1.8470e-12
503.22, 1.8710e-12
503.36, 1.8780e-12
503.50, 1.8640e-12
503.64, 1.9250e-12
503.78, 1.9160e-12
503.92, 1.9080e-12
504.06, 1.8680e-12
504.20, 1.8170e-12
504.34, 1.8020e-12
504.48, 1.8110e-12
504.62, 1.7560e-12
504.76, 1.7380e-12
504.90, 1.7840e-12
505.04, 1.8210e-12
505.18, 1.8150e-12
505.32, 1.7770e-12
505.46, 1.7990e-12
505.60, 1.8330e-12
505.74, 1.8280e-12
505.88, 1.8330e-12
506.02, 1.8380e-12
506.16, 1.8380e-12
506.30, 1.8190e-12
506.44, 1.7930e-12
506.58, 1.7960e-12
506.72, 1.8270e-12
506.86, 1.8530e-12
507.00, 1.8500e-12
507.14, 1.8370e-12
507.28, 1.8350e-12
507.42, 1.8160e-12
507.56, 1.7900e-12
507.70, 1.7940e-12
507.84, 1.8030e-12
507.98, 1.7570e-12
508.12, 1.7760e-12
508.26, 1.7770e-12
508.40, 1.7580e-12
508.54, 1.7400e-12
508.68, 1.7460e-12
508.82, 1.7270e-12
508.96, 1.7240e-12
509.10, 1.7670e-12
509.24, 1.7900e-12
509.38, 1.7770e-12
509.52, 1.7310e-12
509.66, 1.7660e-12
509.80, 1.7710e-12
509.94, 1.7670e-12
510.08, 1.7780e-12
510.22, 1.7950e-12
510.36, 1.7860e-12
510.50, 1.7910e-12
510.64, 1.7810e-12
510.78, 1.7540e-12
510.92, 1.7360e-12
511.06, 1.7690e-12
511.20, 1.7610e-12
511.34, 1.7410e-12
511.48, 1.7750e-12
511.62, 1.8080e-12
511.76, 1.7900e-12
511.90, 1.7290e-12
512.04, 1.7360e-12
512.18, 1.7770e-12
512.32, 1.7700e-12
512.46, 1.7590e-12
512.60, 1.7420e-12
512.74, 1.7180e-12
512.88, 1.7020e-12
513.02, 1.6990e-12
513.16, 1.6890e-12
513.30, 1.6970e-12
513.44, 1.7230e-12
513.58, 1.7510e-12
513.72, 1.7440e-12
513.86, 1.7650e-12
514.00, 1.7740e-12
514.14, 1.7390e-12
514.28, 1.6500e-12
514.42, 1.6520e-12
514.56, 1.6590e-12
514.70, 1.6710e-12
514.84, 1.7000e-12
514.98, 1.7670e-12
515.12, 1.6930e-12
515.26, 1.6720e-12
515.40, 1.6840e-12
515.54, 1.6780e-12
515.68, 1.6510e-12
515.82, 1.6140e-12
515.96, 1.6260e-12
516.10, 1.6540e-12
516.24, 1.6720e-12
516.38, 1.6740e-12
516.52, 1.6860e-12
516.66, 1.6870e-12
516.80, 1.6690e-12
516.94, 1.6610e-12
517.08, 1.6700e-12
517.22, 1.6770e-12
517.36, 1.6710e-12
517.50, 1.6800e-12
517.64, 1.6960e-12
517.78, 1.7040e-12
517.92, 1.6960e-12
518.06, 1.6830e-12
518.20, 1.6670e-12
518.34, 1.6520e-12
518.48, 1.6490e-12
518.62, 1.6490e-12
518.76, 1.6260e-12
518.90, 1.6050e-12
519.04, 1.6240e-12
519.18, 1.6440e-12
519.32, 1.6430e-12
519.46, 1.6370e-12
519.60, 1.6420e-12
519.74, 1.6340e-12
519.88, 1.6230e-12
520.02, 1.6270e-12
520.16, 1.6200e-12
520.30, 1.5600e-12
520.44, 1.5600e-12
520.58, 1.5860e-12
520.72, 1.6110e-12
520.86, 1.5760e-12
521.00, 1.5930e-12
521.14, 1.6220e-12
521.28, 1.6210e-12
521.42, 1.5670e-12
521.56, 1.5970e-12
521.70, 1.5670e-12
521.84, 1.5890e-12
521.98, 1.6200e-12
522.12, 1.6150e-12
522.26, 1.6430e-12
522.40, 1.6180e-12
522.54, 1.6000e-12
522.68, 1.5950e-12
522.82, 1.5670e-12
522.96, 1.5930e-12
523.10, 1.6130e-12
523.24, 1.5970e-12
523.38, 1.5670e-12
523.52, 1.5970e-12
523.66, 1.6090e-12
523.80, 1.5920e-12
523.94, 1.5990e-12
524.08, 1.6190e-12
524.22, 1.6170e-12
524.36, 1.5950e-12
524.50, 1.5820e-12
524.64, 1.5820e-12
524.78, 1.5570e-12
524.92, 1.5330e-12
525.06, 1.5370e-12
525.20, 1.5320e-12
525.34, 1.5230e-12
525.48, 1.5360e-12
525.62, 1.5570e-12
525.76, 1.5590e-12
525.90, 1.5730e-12
526.04, 1.5620e-12
526.18, 1.5600e-12
526.32, 1.5670e-12
526.46, 1.4980e-12
526.60, 1.4780e-12
526.74, 1.4880e-12
526.88, 1.5120e-12
527.02, 1.5330e-12
527.16, 1.5200e-12
527.30, 1.5040e-12
527.44, 1.5030e-12
527.58, 1.5100e-12
527.72, 1.5230e-12
527.86, 1.5150e-12
528.00, 1.5090e-12
528.14, 1.5120e-12
528.28, 1.5140e-12
528.42, 1.5220e-12
528.56, 1.5220e-12
528.70, 1.5220e-12
528.84, 1.5090e-12
528.98, 1.5020e-12
529.12, 1.5090e-12
529.26, 1.5260e-12
529.40, 1.5510e-12
529.54, 1.5990e-12
529.68, 1.6200e-12
529.82, 1.6070e-12
529.96, 1.5780e-12
530.10, 1.5450e-12
530.24, 1.5110e-12
530.38, 1.5050e-12
530.52, 1.5140e-12
530.66, 1.4940e-12
530.80, 1.4790e-12
530.94, 1.4950e-12
531.08, 1.5050e-12
531.22, 1.4860e-12
531.36, 1.4790e-12
531.50, 1.4980e-12
531.64, 1.4980e-12
531.78, 1.4880e-12
531.92, 1.4900e-12
532.06, 1.5060e-12
532.20, 1.5220e-12
532.34, 1.5430e-12
532.48, 1.5520e-12
532.62, 1.5250e-12
532.76, 1.4730e-12
532.90, 1.5100e-12
533.04, 1.5280e-12
533.18, 1.5240e-12
533.32, 1.5090e-12
533.46, 1.4780e-12
533.60, 1.4710e-12
533.74, 1.4730e-12
533.88, 1.4910e-12
534.02, 1.5170e-12
534.16, 1.5120e-12
534.30, 1.5060e-12
534.44, 1.4970e-12
534.58, 1.5080e-12
534.72, 1.5070e-12
534.86, 1.4980e-12
535.00, 1.4800e-12
535.14, 1.4840e-12
535.28, 1.4820e-12
535.42, 1.4790e-12
535.56, 1.4770e-12
535.70, 1.4650e-12
535.84, 1.4950e-12
535.98, 1.5140e-12
536.12, 1.5100e-12
536.26, 1.4980e-12
536.40, 1.4380e-12
536.54, 1.4380e-12
536.68, 1.4560e-12
536.82, 1.4400e-12
536.96, 1.4450e-12
537.10, 1.4380e-12
537.24, 1.4190e-12
537.38, 1.4170e-12
537.52, 1.4040e-12
537.66, 1.4030e-12
537.80, 1.4110e-12
537.94, 1.4060e-12
538.08, 1.4180e-12
538.22, 1.4020e-12
538.36, 1.3830e-12
538.50, 1.4180e-12
538.64, 1.4120e-12
538.78, 1.3990e-12
538.92, 1.3980e-12
539.06, 1.4040e-12
539.20, 1.4070e-12
539.34, 1.4070e-12
539.48, 1.3960e-12
539.62, 1.4010e-12
539.76, 1.4350e-12
539.90, 1.4430e-12
540.04, 1.4150e-12
540.18, 1.4070e-12
540.32, 1.4130e-12
540.46, 1.4260e-12
540.60, 1.4200e-12
540.74, 1.3920e-12
540.88, 1.3600e-12
541.02, 1.3550e-12
541.16, 1.3790e-12
541.30, 1.3450e-12
541.44, 1.3610e-12
541.58, 1.3840e-12
541.72, 1.3980e-12
541.86, 1.4210e-12
542.00, 1.3910e-12
542.14, 1.3870e-12
542.28, 1.4090e-12
542.42, 1.3920e-12
542.56, 1.3650e-12
542.70, 1.3660e-12
542.84, 1.3810e-12
542.98, 1.3920e-12
543.12, 1.3710e-12
543.26, 1.3590e-12
543.40, 1.3630e-12
543.54, 1.3480e-12
543.68, 1.3520e-12
543.82, 1.3750e-12
543.96, 1.3760e-12
544.10, 1.3670e-12
544.24, 1.3640e-12
544.38, 1.3570e-12
544.52, 1.3330e-12
544.66, 1.3030e-12
544.80, 1.3030e-12
544.94, 1.3310e-12
545.08, 1.3270e-12
545.22, 1.3250e-12
545.36, 1.3180e-12
545.50, 1.3110e-12
545.64, 1.3200e-12
545.78, 1.3470e-12
545.92, 1.3550e-12
546.06, 1.3670e-12
546.20, 1.3750e-12
546.34, 1.3550e-12
546.48, 1.3240e-12
546.62, 1.2860e-12
546.76, 1.3190e-12
546.90, 1.3250e-12
547.04, 1.3210e-12
547.18, 1.3250e-12
547.32, 1.3470e-12
547.46, 1.3270e-12
547.60, 1.3070e-12
547.74, 1.2960e-12
547.88, 1.2800e-12
548.02, 1.2910e-12
548.16, 1.3000e-12
548.30, 1.3030e-12
548.44, 1.2740e-12
548.58, 1.2710e-12
548.72, 1.2780e-12
548.86, 1.2700e-12
549.00, 1.2530e-12
549.14, 1.2700e-12
549.28, 1.2860e-12
549.42, 1.2910e-12
549.56, 1.3170e-12
549.70, 1.3210e-12
549.84, 1.3300e-12
549.98, 1.3530e-12
550.12, 1.3520e-12
550.26, 1.3350e-12
550.40, 1.3040e-12
550.54, 1.2860e-12
550.68, 1.2840e-12
550.82, 1.3000e-12
550.96, 1.3160e-12
551.10, 1.2960e-12
551.24, 1.2780e-12
551.38, 1.2670e-12
551.52, 1.2690e-12
551.66, 1.2980e-12
551.80, 1.3150e-12
551.94, 1.3090e-12
552.08, 1.2820e-12
552.22, 1.2320e-12
552.36, 1.2420e-12
552.50, 1.2640e-12
552.64, 1.2900e-12
552.78, 1.2860e-12
552.92, 1.2810e-12
553.06, 1.2800e-12
553.20, 1.2770e-12
553.34, 1.2580e-12
553.48, 1.2720e-12
553.62, 1.2600e-12
553.76, 1.2330e-12
553.90, 1.2290e-12
554.04, 1.2310e-12
554.18, 1.2250e-12
554.32, 1.2210e-12
554.46, 1.2350e-12
554.60, 1.2370e-12
554.74, 1.2470e-12
554.88, 1.2540e-12
555.02, 1.2540e-12
555.16, 1.2650e-12
555.30, 1.2660e-12
555.44, 1.2590e-12
555.58, 1.2470e-12
555.72, 1.2310e-12
555.86, 1.2340e-12
556.00, 1.2390e-12
556.14, 1.2520e-12
556.28, 1.2720e-12
556.42, 1.2730e-12
556.56, 1.2550e-12
556.70, 1.2340e-12
556.84, 1.2360e-12
556.98, 1.2600e-12
557.12, 1.2820e-12
557.26, 1.2970e-12
557.40, 1.2860e-12
557.54, 1.2680e-12
557.68, 1.2720e-12
557.82, 1.2660e-12
557.96, 1.2570e-12
558.10, 1.2420e-12
558.24, 1.2170e-12
558.38, 1.2030e-12
558.52, 1.2090e-12
558.66, 1.2120e-12
558.80, 1.2110e-12
558.94, 1.2150e-12
559.08, 1.2260e-12
559.22, 1.2290e-12
559.36, 1.2500e-12
559.50, 1.2290e-12
559.64, 1.2030e-12
559.78, 1.1700e-12
559.92, 1.1610e-12
560.06, 1.1850e-12
560.20, 1.1980e-12
560.34, 1.2060e-12
560.48, 1.2080e-12
560.62, 1.2390e-12
560.76, 1.2240e-12
560.90, 1.1910e-12
561.04, 1.1830e-12
561.18, 1.1930e-12
561.32, 1.1960e-12
561.46, 1.1930e-12
561.60, 1.1780e-12
561.74, 1.1570e-12
561.88, 1.1680e-12
562.02, 1.1820e-12
562.16, 1.1840e-12
562.30, 1.1910e-12
562.44, 1.1740e-12
562.58, 1.1600e-12
562.72, 1.1700e-12
562.86, 1.1670e-12
563.00, 1.1520e-12
563.14, 1.1410e-12
563.28, 1.1460e-12
563.42, 1.1590e-12
563.56, 1.1880e-12
563.70, 1.2190e-12
563.84, 1.1990e-12
563.98, 1.1780e-12
564.12, 1.1710e-12
564.26, 1.1610e-12
564.40, 1.1720e-12
564.54, 1.1690e-12
564.68, 1.1620e-12
564.82, 1.1660e-12
564.96, 1.1570e-12
565.10, 1.1410e-12
565.24, 1.1380e-12
565.38, 1.1430e-12
565.52, 1.1470e-12
565.66, 1.1430e-12
565.80, 1.1380e-12
565.94, 1.1530e-12
566.08, 1.1820e-12
566.22, 1.1860e-12
566.36, 1.1610e-12
566.50, 1.1300e-12
566.64, 1.1340e-12
566.78, 1.1460e-12
566.92, 1.1300e-12
567.06, 1.1290e-12
567.20, 1.1410e-12
567.34, 1.1470e-12
567.48, 1.1510e-12
567.62, 1.1380e-12
567.76, 1.1290e-12
567.90, 1.1280e-12
568.04, 1.1200e-12
568.18, 1.1310e-12
568.32, 1.1490e-12
568.46, 1.1600e-12
568.60, 1.1410e-12
568.74, 1.1350e-12
568.88, 1.1450e-12
569.02, 1.1350e-12
569.16, 1.1260e-12
569.30, 1.1350e-12
569.44, 1.1230e-12
569.58, 1.0930e-12
569.72, 1.0850e-12
569.86, 1.0810e-12
570.00, 1.0860e-12
570.14, 1.0840e-12
570.28, 1.0760e-12
570.42, 1.0950e-12
570.56, 1.1190e-12
570.70, 1.1270e-12
570.84, 1.1250e-12
570.98, 1.1250e-12
571.12, 1.1400e-12
571.26, 1.1230e-12
571.40, 1.0860e-12
571.54, 1.0830e-12
571.68, 1.0830e-12
571.82, 1.0640e-12
571.96, 1.0690e-12
572.10, 1.0780e-12
572.24, 1.0910e-12
572.38, 1.1010e-12
572.52, 1.1500e-12
572.66, 1.1130e-12
572.80, 1.0780e-12
572.94, 1.0700e-12
573.08, 1.0760e-12
573.22, 1.0960e-12
573.36, 1.0850e-12
573.50, 1.0710e-12
573.64, 1.0770e-12
573.78, 1.0640e-12
573.92, 1.0510e-12
574.06, 1.0620e-12
574.20, 1.0720e-12
574.34, 1.0800e-12
574.48, 1.0750e-12
574.62, 1.0710e-12
574.76, 1.0810e-12
574.90, 1.0880e-12
575.04, 1.0860e-12
575.18, 1.0890e-12
575.32, 1.0940e-12
575.46, 1.0830e-12
575.60, 1.0600e-12
575.74, 1.0590e-12
575.88, 1.0640e-12
576.02, 1.0560e-12
576.16, 1.0650e-12
576.30, 1.0650e-12
576.44, 1.0540e-12
576.58, 1.0500e-12
576.72, 1.0590e-12
576.86, 1.0690e-12
577.00, 1.0600e-12
577.14, 1.0400e-12
577.28, 1.0540e-12
577.42, 1.0620e-12
577.56, 1.0400e-12
577.70, 1.0170e-12
577.84, 9.7370e-13
577.98, 9.6440e-13
578.12, 9.6930e-13
578.26, 9.7770e-13
578.40, 9.9690e-13
578.54, 9.9360e-13
578.68, 1.0210e-12
578.82, 1.0360e-12
578.96, 1.0460e-12
579.10, 1.0530e-12
579.24, 1.0420e-12
579.38, 1.0170e-12
579.52, 1.0130e-12
579.66, 1.0150e-12
579.80, 1.0190e-12
579.94, 1.0050e-12
580.08, 9.9310e-13
580.22, 1.0030e-12
580.36, 1.0180e-12
580.50, 1.0180e-12
580.64, 1.0290e-12
580.78, 1.0190e-12
580.92, 1.0120e-12
581.06, 1.0150e-12
581.20, 1.0180e-12
581.34, 1.0370e-12
581.48, 1.0360e-12
581.62, 1.0140e-12
581.76, 1.0050e-12
581.90, 1.0170e-12
582.04, 1.0370e-12
582.18, 1.0450e-12
582.32, 1.0430e-12
582.46, 1.0350e-12
582.60, 1.0170e-12
582.74, 1.0170e-12
582.88, 1.0420e-12
583.02, 1.0450e-12
583.16, 1.0290e-12
583.30, 1.0130e-12
583.44, 1.0140e-12
583.58, 1.0270e-12
583.72, 1.0530e-12
583.86, 1.0440e-12
584.00, 1.0250e-12
584.14, 1.0040e-12
584.28, 9.8070e-13
584.42, 9.6190e-13
584.56, 9.7390e-13
584.70, 9.8740e-13
584.84, 9.9960e-13
584.98, 1.0010e-12
585.12, 1.0240e-12
585.26, 9.9770e-13
585.40, 9.7700e-13
585.54, 9.9110e-13
585.68, 1.0270e-12
585.82, 1.0290e-12
585.96, 1.0260e-12
586.10, 1.0070e-12
586.24, 1.0030e-12
586.38, 1.0170e-12
586.52, 1.0350e-12
586.66, 1.0240e-12
586.80, 9.9940e-13
586.94, 9.9060e-13
587.08, 9.7000e-13
587.22, 9.3150e-13
587.36, 8.6860e-13
587.50, 8.5410e-13
587.64, 9.0230e-13
587.78, 9.3920e-13
587.92, 9.4890e-13
588.06, 9.5180e-13
588.20, 9.4530e-13
588.34, 9.3360e-13
588.48, 9.1800e-13
588.62, 8.7770e-13
588.76, 8.5300e-13
588.90, 8.7720e-13
589.04, 8.9860e-13
589.18, 8.9230e-13
589.32, 8.9160e-13
589.46, 9.2500e-13
589.60, 9.4570e-13
589.74, 9.4440e-13
589.88, 9.6090e-13
590.02, 9.6710e-13
590.16, 9.5830e-13
590.30, 9.5330e-13
590.44, 9.8850e-13
590.58, 1.0030e-12
590.72, 9.8340e-13
590.86, 9.6710e-13
591.00, 9.6580e-13
591.14, 9.5160e-13
591.28, 9.6640e-13
591.42, 9.5830e-13
591.56, 9.5610e-13
591.70, 9.5950e-13
591.84, 9.5790e-13
591.98, 9.2330e-13
592.12, 9.0880e-13
592.26, 9.0470e-13
592.40, 8.9520e-13
592.54, 8.8560e-13
592.68, 9.1170e-13
592.82, 9.3280e-13
592.96, 9.3000e-13
593.10, 9.2730e-13
593.24, 9.4380e-13
593.38, 9.2750e-13
593.52, 9.3630e-13
593.66, 9.5280e-13
593.80, 9.4490e-13
593.94, 9.3620e-13
594.08, 9.0360e-13
594.22, 8.8870e-13
594.36, 8.9160e-13
594.50, 8.8970e-13
594.64, 9.0620e-13
594.78, 9.1800e-13
594.92, 9.0660e-13
595.06, 8.9510e-13
595.20, 9.0540e-13
595.34, 9.1280e-13
595.48, 9.1840e-13
595.62, 9.3880e-13
595.76, 9.6010e-13
595.90, 9.5340e-13
596.04, 9.3770e-13
596.18, 9.2030e-13
596.32, 9.0380e-13
596.46, 8.9920e-13
596.60, 8.9930e-13
596.74, 9.0940e-13
596.88, 9.1140e-13
597.02, 9.0640e-13
597.16, 9.0540e-13
597.30, 9.1530e-13
597.44, 9.3490e-13
597.58, 9.1080e-13
597.72, 8.9700e-13
597.86, 8.9690e-13
598.00, 9.0880e-13
598.14, 9.3650e-13
598.28, 9.2330e-13
598.42, 9.2680e-13
598.56, 9.0850e-13
598.70, 8.9270e-13
598.84, 9.0880e-13
598.98, 9.2160e-13
599.12, 9.4000e-13
599.26, 9.3260e-13
599.40, 9.2050e-13
599.54, 9.2090e-13
599.68, 9.1890e-13
599.82, 8.9760e-13
599.96, 8.9050e-13
600.10, 8.9610e-13
600.24, 8.9810e-13
600.38, 8.9310e-13
600.52, 8.8220e-13
600.66, 8.6480e-13
600.80, 8.5080e-13
600.94, 8.6460e-13
601.08, 8.8970e-13
601.22, 9.0010e-13
601.36, 8.9420e-13
601.50, 8.8620e-13
601.64, 8.9380e-13
601.78, 9.0010e-13
601.92, 8.9990e-13
602.06, 9.0180e-13
602.20, 9.0040e-13
602.34, 8.9920e-13
602.48, 8.9980e-13
602.62, 8.9560e-13
602.76, 8.8330e-13
602.90, 8.7170e-13
603.04, 8.7000e-13
603.18, 8.5580e-13
603.32, 8.7800e-13
603.46, 8.7720e-13
603.60, 8.7660e-13
603.74, 8.9000e-13
603.88, 8.8270e-13
604.02, 8.7450e-13
604.16, 8.7830e-13
604.30, 8.8170e-13
604.44, 8.8900e-13
604.58, 8.9040e-13
604.72, 8.9690e-13
604.86, 8.9280e-13
605.00, 9.1800e-13
605.14, 9.1580e-13
605.28, 8.7920e-13
605.42, 8.5670e-13
605.56, 8.5680e-13
605.70, 8.7030e-13
605.84, 8.7410e-13
605.98, 8.7040e-13
606.12, 8.7390e-13
606.26, 8.6880e-13
606.40, 8.6320e-13
606.54, 8.5530e-13
606.68, 8.4400e-13
606.82, 8.5040e-13
606.96, 8.5710e-13
607.10, 8.7670e-13
607.24, 8.8790e-13
607.38, 8.7310e-13
607.52, 8.5880e-13
607.66, 8.4330e-13
607.80, 8.5830e-13
607.94, 8.7290e-13
608.08, 8.6560e-13
608.22, 8.6460e-13
608.36, 8.7270e-13
608.50, 8.6690e-13
608.64, 8.6970e-13
608.78, 8.8360e-13
608.92, 8.9420e-13
609.06, 8.9770e-13
609.20, 8.7780e-13
609.34, 8.5660e-13
609.48, 8.4790e-13
609.62, 8.4220e-13
609.76, 8.3510e-13
609.90, 8.3520e-13
610.04, 8.5180e-13
610.18, 8.5260e-13
610.32, 8.3460e-13
610.46, 8.2540e-13
610.60, 8.2280e-13
610.74, 8.2730e-13
610.88, 8.3440e-13
611.02, 8.3090e-13
611.16, 8.3620e-13
611.30, 8.5340e-13
611.44, 8.4670e-13
611.58, 8.3350e-13
611.72, 8.4930e-13
611.86, 8.5200e-13
612.00, 8.3700e-13
612.14, 8.5630e-13
612.28, 8.6810e-13
612.42, 8.3920e-13
612.56, 8.1870e-13
612.70, 8.3340e-13
612.84, 8.2090e-13
612.98, 8.1980e-13
613.12, 8.2200e-13
613.26, 8.0840e-13
613.40, 7.9330e-13
613.54, 8.0020e-13
613.68, 8.2870e-13
613.82, 8.3520e-13
613.96, 8.3310e-13
614.10, 8.3580e-13
614.24, 8.3180e-13
614.38, 8.2270e-13
614.52, 8.0920e-13
614.66, 8.2510e-13
614.80, 8.4210e-13
614.94, 8.2890e-13
615.08, 8.1960e-13
615.22, 8.4360e-13
615.36, 8.5630e-13
615.50, 8.4500e-13
615.64, 8.2890e-13
615.78, 8.2020e-13
615.92, 8.3340e-13
616.06, 8.4800e-13
616.20, 8.4050e-13
616.34, 8.1720e-13
616.48, 8.0570e-13
616.62, 8.0440e-13
616.76, 7.8390e-13
616.90, 7.7170e-13
617.04, 7.7520e-13
617.18, 7.7690e-13
617.32, 7.9080e-13
617.46, 7.9310e-13
617.60, 8.0990e-13
617.74, 8.1540e-13
617.88, 8.0940e-13
618.02, 8.1250e-13
618.16, 8.0900e-13
618.30, 8.1540e-13
618.44, 7.9930e-13
618.58, 7.8890e-13
618.72, 7.9680e-13
618.86, 8.0360e-13
619.00, 7.9680e-13
619.14, 7.8990e-13
619.28, 7.9710e-13
619.42, 8.1380e-13
619.56, 8.2780e-13
619.70, 8.3000e-13
619.84, 8.1570e-13
619.98, 7.8870e-13
620.12, 7.7480e-13
620.26, 7.7520e-13
620.40, 7.8410e-13
620.54, 7.9760e-13
620.68, 8.0120e-13
620.82, 7.9240e-13
620.96, 7.8880e-13
621.10, 7.8740e-13
621.24, 7.8420e-13
621.38, 7.8900e-13
621.52, 7.9110e-13
621.66, 7.8990e-13
621.80, 7.9470e-13
621.94, 7.9880e-13
622.08, 7.9130e-13
622.22, 7.8650e-13
622.36, 7.8640e-13
622.50, 7.9370e-13
622.64, 8.1320e-13
622.78, 8.2120e-13
622.92, 7.8880e-13
623.06, 7.9750e-13
623.20, 8.1420e-13
623.34, 8.1280e-13
623.48, 7.9870e-13
623.62, 7.8090e-13
623.76, 7.6380e-13
623.90, 7.7220e-13
624.04, 7.8740e-13
624.18, 7.9090e-13
624.32, 7.8610e-13
624.46, 7.8460e-13
624.60, 7.8730e-13
624.74, 7.8860e-13
624.88, 8.0000e-13
625.02, 7.9680e-13
625.16, 7.7540e-13
625.30, 7.7010e-13
625.44, 7.9080e-13
625.58, 7.8980e-13
625.72, 7.6520e-13
625.86, 7.3880e-13
626.00, 7.0910e-13
626.14, 6.8470e-13
626.28, 6.8380e-13
626.42, 7.0490e-13
626.56, 7.2650e-13
626.70, 7.3530e-13
626.84, 7.3300e-13
626.98, 7.3420e-13
627.12, 7.4770e-13
627.26, 7.6280e-13
627.40, 7.5760e-13
627.54, 7.3280e-13
627.68, 7.1050e-13
627.82, 6.8780e-13
627.96, 6.8210e-13
628.10, 6.8840e-13
628.24, 6.7970e-13
628.38, 6.8630e-13
628.52, 7.0540e-13
628.66, 7.3080e-13
628.80, 7.5670e-13
628.94, 7.6180e-13
629.08, 7.4390e-13
629.22, 7.6250e-13
629.36, 7.6340e-13
629.50, 7.3730e-13
629.64, 7.2140e-13
629.78, 7.2900e-13
629.92, 7.3370e-13
630.06, 7.3900e-13
630.20, 7.5580e-13
630.34, 7.5530e-13
630.48, 7.3590e-13
630.62, 7.2400e-13
630.76, 7.1830e-13
630.90, 7.0860e-13
631.04, 7.1360e-13
631.18, 7.3050e-13
631.32, 7.3370e-13
631.46, 7.2970e-13
631.60, 7.3750e-13
631.74, 7.4400e-13
631.88, 7.3740e-13
632.02, 7.3130e-13
632.16, 7.3040e-13
632.30, 7.4270e-13
632.44, 7.5680e-13
632.58, 7.6460e-13
632.72, 7.6070e-13
632.86, 7.3530e-13
633.00, 7.2780e-13
633.14, 7.4070e-13
633.28, 7.5060e-13
633.42, 7.5210e-13
633.56, 7.5460e-13
633.70, 7.4950e-13
633.84, 7.4680e-13
633.98, 7.4280e-13
634.12, 7.2610e-13
634.26, 7.1240e-13
634.40, 7.1350e-13
634.54, 7.2470e-13
634.68, 7.2780e-13
634.82, 7.2070e-13
634.96, 7.2680e-13
635.10, 7.3230e-13
635.24, 7.2290e-13
635.38, 7.0870e-13
635.52, 7.0960e-13
635.66, 7.2830e-13
635.80, 7.3850e-13
635.94, 7.3850e-13
636.08, 7.4710e-13
636.22, 7.5070e-13
636.36, 7.3290e-13
636.50, 7.1270e-13
636.64, 7.1120e-13
636.78, 7.1220e-13
636.92, 7.0740e-13
637.06, 7.1400e-13
637.20, 7.1950e-13
637.34, 7.0650e-13
637.48, 6.9680e-13
637.62, 7.0500e-13
637.76, 6.9640e-13
637.90, 6.8590e-13
638.04, 6.9730e-13
638.18, 7.1580e-13
638.32, 7.1220e-13
638.46, 7.1050e-13
638.60, 7.0760e-13
638.74, 7.0970e-13
638.88, 7.1510e-13
639.02, 7.0640e-13
639.16, 7.1310e-13
639.30, 7.0840e-13
639.44, 7.0570e-13
639.58, 7.1780e-13
639.72, 7.2430e-13
639.86, 7.1960e-13
640.00, 7.2420e-13
640.14, 7.1860e-13
640.28, 7.1260e-13
640.42, 7.3380e-13
640.56, 7.3680e-13
640.70, 7.1440e-13
640.84, 6.8700e-13
640.98, 6.7240e-13
641.12, 6.7890e-13
641.26, 6.8750e-13
641.40, 6.8740e-13
641.54, 6.7950e-13
641.68, 6.8250e-13
641.82, 6.9640e-13
641.96, 6.3460e-13
642.10, 4.9270e-13
642.24, 4.7060e-13
642.38, 6.2090e-13
642.52, 7.1230e-13
642.66, 7.0070e-13
642.80, 7.1130e-13
642.94, 6.9910e-13
643.08, 6.8880e-13
643.22, 6.9670e-13
643.36, 7.0630e-13
643.50, 7.0300e-13
643.64, 7.0860e-13
643.78, 7.0570e-13
643.92, 7.0760e-13
644.06, 7.1000e-13
644.20, 7.0170e-13
644.34, 7.1400e-13
644.48, 6.9410e-13
644.62, 6.7020e-13
644.76, 6.6650e-13
644.90, 6.6430e-13
645.04, 6.6990e-13
645.18, 6.9560e-13
645.32, 7.1240e-13
645.46, 7.0960e-13
645.60, 6.9990e-13
645.74, 6.8060e-13
645.88, 6.6850e-13
646.02, 6.6940e-13
646.16, 6.7130e-13
646.30, 6.7820e-13
646.44, 7.0510e-13
646.58, 7.1500e-13
646.72, 7.0230e-13
646.86, 6.9750e-13
647.00, 6.8510e-13
647.14, 6.6990e-13
647.28, 6.7300e-13
647.42, 6.7870e-13
647.56, 6.7520e-13
647.70, 6.6530e-13
647.84, 6.6500e-13
647.98, 6.8120e-13
648.12, 6.8450e-13
648.26, 6.7710e-13
648.40, 6.7120e-13
648.54, 6.6150e-13
648.68, 6.5030e-13
648.82, 6.5360e-13
648.96, 6.5300e-13
649.10, 6.4960e-13
649.24, 6.6530e-13
649.38, 6.7000e-13
649.52, 6.7750e-13
649.66, 6.8690e-13
649.80, 6.8530e-13
649.94, 6.8050e-13
650.08, 6.6900e-13
650.22, 6.6540e-13
650.36, 6.6440e-13
650.50, 6.5230e-13
650.64, 6.5010e-13
650.78, 6.5610e-13
650.92, 6.6030e-13
651.06, 6.6760e-13
651.20, 6.6660e-13
651.34, 6.5750e-13
651.48, 6.5090e-13
651.62, 6.4940e-13
