wavelength[nm], flux
501.44, 5.3870e-13
501.58, 5.2110e-13
501.72, 5.3950e-13
501.86, 5.7880e-13
502.00, 6.1050e-13
502.14, 6.0440e-13
502.28, 5.8050e-13
502.42, 5.6620e-13
502.56, 5.6900e-13
502.70, 5.8140e-13
502.84, 5.9440e-13
502.98, 5.9680e-13
503.12, 5.9950e-13
503.26, 6.0860e-13
503.40, 6.0850e-13
503.54, 5.9210e-13
503.68, 5.7470e-13
503.82, 5.6770e-13
503.96, 5.4500e-13
504.10, 5.3480e-13
504.24, 5.4040e-13
504.38, 5.4630e-13
504.52, 5.6750e-13
504.66, 5.9370e-13
504.80, 6.1290e-13
504.94, 6.0700e-13
505.08, 5.7680e-13
505.22, 5.6160e-13
505.36, 5.6690e-13
505.50, 5.6220e-13
505.64, 5.4480e-13
505.78, 5.4870e-13
505.92, 5.7510e-13
506.06, 5.9600e-13
506.20, 6.0140e-13
506.34, 5.8180e-13
506.48, 5.4410e-13
506.62, 5.2550e-13
506.76, 5.3890e-13
506.90, 5.6010e-13
507.04, 5.6050e-13
507.18, 5.4260e-13
507.32, 5.3920e-13
507.46, 5.6570e-13
507.60, 5.8430e-13
507.74, 5.6720e-13
507.88, 5.4000e-13
508.02, 5.3250e-13
508.16, 5.3490e-13
508.30, 5.3400e-13
508.44, 5.4750e-13
508.58, 5.6260e-13
508.72, 5.7020e-13
508.86, 5.7150e-13
509.00, 5.6600e-13
509.14, 5.6910e-13
509.28, 5.7420e-13
509.42, 5.8060e-13
509.56, 5.7580e-13
509.70, 5.5750e-13
509.84, 5.6460e-13
509.98, 5.6500e-13
510.12, 5.3400e-13
510.26, 5.0310e-13
510.40, 5.0300e-13
510.54, 5.1560e-13
510.68, 5.1550e-13
510.82, 5.0920e-13
510.96, 5.2030e-13
511.10, 5.3810e-13
511.24, 5.3760e-13
511.38, 5.3770e-13
511.52, 5.5170e-13
511.66, 5.7360e-13
511.80, 5.8700e-13
511.94, 5.7790e-13
512.08, 5.5910e-13
512.22, 5.4700e-13
512.36, 5.2620e-13
512.50, 5.0260e-13
512.64, 5.0360e-13
512.78, 5.0910e-13
512.92, 5.0740e-13
513.06, 5.2120e-13
513.20, 5.4960e-13
513.34, 5.6960e-13
513.48, 5.8030e-13
513.62, 5.8160e-13
513.76, 5.8150e-13
513.90, 5.8530e-13
514.04, 5.8020e-13
514.18, 5.8840e-13
514.32, 5.9130e-13
514.46, 5.6620e-13
514.60, 5.3980e-13
514.74, 5.5010e-13
514.88, 5.6730e-13
515.02, 5.6310e-13
515.16, 5.3920e-13
515.30, 5.1760e-13
515.44, 4.9710e-13
515.58, 5.0970e-13
515.72, 5.5450e-13
515.86, 6.0180e-13
516.00, 6.2810e-13
516.14, 6.3200e-13
516.28, 6.2530e-13
516.42, 6.0670e-13
516.56, 5.6580e-13
516.70, 5.0570e-13
516.84, 4.5980e-13
516.98, 4.3940e-13
517.12, 4.1900e-13
517.26, 3.9390e-13
517.40, 3.9420e-13
517.54, 4.2860e-13
517.68, 4.6290e-13
517.82, 4.7540e-13
517.96, 4.7070e-13
518.10, 4.5920e-13
518.24, 4.4100e-13
518.38, 4.3370e-13
518.52, 4.6290e-13
518.66, 5.2510e-13
518.80, 5.8710e-13
518.94, 6.1390e-13
519.08, 6.1220e-13
519.22, 5.9510e-13
519.36, 5.7670e-13
519.50, 5.9510e-13
519.64, 6.3240e-13
519.78, 6.4350e-13
519.92, 6.3660e-13
520.06, 6.2560e-13
520.20, 6.0430e-13
520.34, 5.5500e-13
520.48, 4.8610e-13
520.62, 4.3430e-13
520.76, 4.0910e-13
520.90, 4.1040e-13
521.04, 4.4790e-13
521.18, 5.3160e-13
521.32, 6.2980e-13
521.46, 6.9300e-13
521.60, 7.1560e-13
521.74, 7.3030e-13
521.88, 7.5710e-13
522.02, 7.6890e-13
522.16, 7.7020e-13
522.30, 7.6160e-13
522.44, 7.3470e-13
522.58, 6.9210e-13
522.72, 6.8460e-13
522.86, 7.1080e-13
523.00, 7.3800e-13
523.14, 7.6310e-13
523.28, 7.7530e-13
523.42, 7.8350e-13
523.56, 7.9580e-13
523.70, 8.1180e-13
523.84, 8.2510e-13
523.98, 8.1890e-13
524.12, 8.0360e-13
524.26, 8.0350e-13
524.40, 8.1930e-13
524.54, 8.0230e-13
524.68, 7.6100e-13
524.82, 7.3920e-13
524.96, 7.4690e-13
525.10, 7.5340e-13
525.24, 7.5910e-13
525.38, 7.7350e-13
525.52, 7.9240e-13
525.66, 8.0940e-13
525.80, 8.0950e-13
525.94, 7.9310e-13
526.08, 7.6210e-13
526.22, 7.1070e-13
526.36, 6.5910e-13
526.50, 6.2770e-13
526.64, 6.2150e-13
526.78, 6.2660e-13
526.92, 6.1500e-13
527.06, 6.0790e-13
527.20, 6.5160e-13
527.34, 7.2290e-13
527.48, 7.6010e-13
527.62, 7.7110e-13
527.76, 7.9220e-13
527.90, 8.1610e-13
528.04, 8.1000e-13
528.18, 7.9050e-13
528.32, 7.7960e-13
528.46, 7.8600e-13
528.60, 8.1310e-13
528.74, 8.4310e-13
528.88, 8.5940e-13
529.02, 8.4910e-13
529.16, 8.2690e-13
529.30, 8.2940e-13
529.44, 8.2840e-13
529.58, 7.9140e-13
529.72, 7.2900e-13
529.86, 7.0330e-13
530.00, 7.3110e-13
530.14, 7.8460e-13
530.28, 8.3390e-13
530.42, 8.6660e-13
530.56, 8.5710e-13
530.70, 8.3160e-13
530.84, 8.2700e-13
530.98, 8.3650e-13
531.12, 8.5100e-13
531.26, 8.5850e-13
531.40, 8.5990e-13
531.54, 8.6480e-13
531.68, 8.6800e-13
531.82, 8.5650e-13
531.96, 8.4510e-13
532.10, 8.4570e-13
532.24, 8.3710e-13
532.38, 8.1150e-13
532.52, 7.8660e-13
532.66, 7.5610e-13
532.80, 6.8910e-13
532.94, 6.6410e-13
533.08, 7.0970e-13
533.22, 7.6430e-13
533.36, 8.0520e-13
533.50, 8.2740e-13
533.64, 8.2710e-13
533.78, 8.0840e-13
533.92, 7.8470e-13
534.06, 7.7980e-13
534.20, 7.9750e-13
534.34, 8.1280e-13
534.48, 8.1140e-13
534.62, 7.9870e-13
534.76, 7.8780e-13
534.90, 7.9510e-13
535.04, 8.2960e-13
535.18, 8.6550e-13
535.32, 8.7790e-13
535.46, 8.7850e-13
535.60, 8.9450e-13
535.74, 9.1480e-13
535.88, 9.2330e-13
536.02, 9.1790e-13
536.16, 8.9270e-13
536.30, 8.7900e-13
536.44, 8.8010e-13
536.58, 8.7940e-13
536.72, 8.7540e-13
536.86, 8.5990e-13
537.00, 8.1920e-13
537.14, 7.6650e-13
537.28, 7.7830e-13
537.42, 8.3490e-13
537.56, 8.9080e-13
537.70, 9.1930e-13
537.84, 9.2340e-13
537.98, 9.4110e-13
538.12, 9.4280e-13
538.26, 9.1650e-13
538.40, 8.9730e-13
538.54, 9.0460e-13
538.68, 9.3190e-13
538.82, 9.4730e-13
538.96, 9.2980e-13
539.10, 9.0570e-13
539.24, 8.9020e-13
539.38, 8.7660e-13
539.52, 8.5380e-13
539.66, 8.2760e-13
539.80, 8.3030e-13
539.94, 8.6500e-13
540.08, 8.9850e-13
540.22, 9.1320e-13
540.36, 8.8400e-13
540.50, 8.2800e-13
540.64, 8.0290e-13
540.78, 8.1760e-13
540.92, 8.2120e-13
541.06, 8.0750e-13
541.20, 8.3560e-13
541.34, 9.0120e-13
541.48, 9.4510e-13
541.62, 9.5200e-13
541.76, 9.5290e-13
541.90, 9.5640e-13
542.04, 9.4900e-13
542.18, 9.3060e-13
542.32, 9.3050e-13
542.46, 9.4090e-13
542.60, 9.5490e-13
542.74, 9.5440e-13
542.88, 8.9030e-13
543.02, 8.3520e-13
543.16, 8.3500e-13
543.30, 8.4880e-13
543.44, 8.5380e-13
543.58, 8.6330e-13
543.72, 8.8950e-13
543.86, 9.1470e-13
544.00, 9.3620e-13
544.14, 9.5450e-13
544.28, 9.6350e-13
544.42, 9.4630e-13
544.56, 8.8780e-13
544.70, 8.2330e-13
544.84, 7.9230e-13
544.98, 8.0620e-13
545.12, 8.2410e-13
545.26, 8.2440e-13
545.40, 8.1240e-13
545.54, 7.9960e-13
545.68, 7.9540e-13
545.82, 8.2210e-13
545.96, 8.5980e-13
546.10, 8.6760e-13
546.24, 8.5790e-13
546.38, 8.5160e-13
546.52, 8.6190e-13
546.66, 8.8610e-13
546.80, 9.0310e-13
546.94, 8.9790e-13
547.08, 8.8840e-13
547.22, 8.9150e-13
547.36, 8.8690e-13
547.50, 8.7690e-13
547.64, 8.7300e-13
547.78, 8.6960e-13
547.92, 8.7530e-13
548.06, 8.8880e-13
548.20, 8.9530e-13
548.34, 9.0000e-13
548.48, 9.1150e-13
548.62, 9.2080e-13
548.76, 9.1950e-13
548.90, 9.1500e-13
549.04, 9.2770e-13
549.18, 9.5250e-13
549.32, 9.5980e-13
549.46, 9.4720e-13
549.60, 9.2000e-13
549.74, 8.9450e-13
549.88, 8.8050e-13
550.02, 8.6910e-13
550.16, 8.5960e-13
550.30, 8.6240e-13
550.44, 8.7380e-13
550.58, 8.6860e-13
550.72, 8.7240e-13
550.86, 8.9910e-13
551.00, 9.1610e-13
551.14, 8.9200e-13
551.28, 8.5120e-13
551.42, 8.2480e-13
551.56, 8.3160e-13
551.70, 8.6790e-13
551.84, 9.0520e-13
551.98, 9.2630e-13
552.12, 9.3590e-13
552.26, 9.5220e-13
552.40, 9.6310e-13
552.54, 9.6280e-13
552.68, 9.5190e-13
552.82, 9.2860e-13
552.96, 9.2030e-13
553.10, 9.3190e-13
553.24, 9.4500e-13
553.38, 9.4840e-13
553.52, 9.4830e-13
553.66, 9.5360e-13
553.80, 9.5970e-13
553.94, 9.5430e-13
554.08, 9.5620e-13
554.22, 9.6930e-13
554.36, 9.7740e-13
554.50, 9.7070e-13
554.64, 9.6030e-13
554.78, 9.5790e-13
554.92, 9.6390e-13
555.06, 9.7950e-13
555.20, 9.9400e-13
555.34, 9.9860e-13
555.48, 9.9140e-13
555.62, 9.6760e-13
555.76, 9.5250e-13
555.90, 9.6820e-13
556.04, 9.8860e-13
556.18, 9.8760e-13
556.32, 9.6290e-13
556.46, 9.3920e-13
556.60, 9.3230e-13
556.74, 9.2420e-13
556.88, 9.1240e-13
557.02, 9.1350e-13
557.16, 9.2960e-13
557.30, 9.3880e-13
557.44, 9.3850e-13
557.58, 9.4970e-13
557.72, 9.5940e-13
557.86, 9.7430e-13
558.00, 9.9680e-13
558.14, 1.0010e-12
558.28, 9.5730e-13
558.42, 9.3400e-13
558.56, 9.3890e-13
558.70, 9.1690e-13
558.84, 8.7320e-13
558.98, 8.3760e-13
559.12, 8.3850e-13
559.26, 8.7100e-13
559.40, 8.7970e-13
559.54, 8.6940e-13
559.68, 8.5400e-13
559.82, 8.4060e-13
559.96, 8.2680e-13
560.10, 8.2990e-13
560.24, 8.4640e-13
560.38, 8.6680e-13
560.52, 8.8290e-13
560.66, 9.0130e-13
560.80, 9.2210e-13
560.94, 9.4110e-13
561.08, 9.6370e-13
561.22, 9.7710e-13
561.36, 9.7040e-13
561.50, 9.4150e-13
561.64, 8.9920e-13
561.78, 8.7910e-13
561.92, 8.8230e-13
562.06, 8.8670e-13
562.20, 9.0100e-13
562.34, 9.2840e-13
562.48, 9.4760e-13
562.62, 9.5570e-13
562.76, 9.5980e-13
562.90, 9.5600e-13
563.04, 9.4020e-13
563.18, 9.1930e-13
563.32, 9.3070e-13
563.46, 9.6030e-13
563.60, 9.7590e-13
563.74, 9.7670e-13
563.88, 9.5690e-13
564.02, 9.4590e-13
564.16, 9.5930e-13
564.30, 9.6490e-13
564.44, 9.5430e-13
564.58, 9.5490e-13
564.72, 9.6780e-13
564.86, 9.7690e-13
565.00, 9.7750e-13
565.14, 9.6990e-13
565.28, 9.7200e-13
565.42, 9.9020e-13
565.56, 1.0070e-12
565.70, 1.0050e-12
565.84, 9.8410e-13
565.98, 9.5720e-13
566.12, 9.6310e-13
566.26, 9.5910e-13
566.40, 9.5040e-13
566.54, 9.6430e-13
566.68, 9.9210e-13
566.82, 9.8900e-13
566.96, 9.6640e-13
567.10, 9.5590e-13
567.24, 9.6190e-13
567.38, 9.7230e-13
567.52, 9.8220e-13
567.66, 9.9040e-13
567.80, 1.0060e-12
567.94, 1.0240e-12
568.08, 1.0290e-12
568.22, 1.0030e-12
568.36, 9.6490e-13
568.50, 9.7490e-13
568.64, 1.0080e-12
568.78, 1.0010e-12
568.92, 9.6000e-13
569.06, 9.5150e-13
569.20, 9.8330e-13
569.34, 1.0200e-12
569.48, 1.0410e-12
569.62, 1.0370e-12
569.76, 1.0160e-12
569.90, 9.9760e-13
570.04, 9.9860e-13
570.18, 1.0030e-12
570.32, 9.9650e-13
570.46, 9.8630e-13
570.60, 9.8450e-13
570.74, 1.0010e-12
570.88, 1.0160e-12
571.02, 1.0040e-12
571.16, 9.7820e-13
571.30, 9.8050e-13
571.44, 9.9670e-13
571.58, 1.0140e-12
571.72, 1.0210e-12
571.86, 1.0130e-12
572.00, 1.0290e-12
572.14, 1.0560e-12
572.28, 1.0690e-12
572.42, 1.0560e-12
572.56, 1.0450e-12
572.70, 1.0240e-12
572.84, 1.0120e-12
572.98, 1.0260e-12
573.12, 1.0390e-12
573.26, 1.0360e-12
573.40, 1.0490e-12
573.54, 1.0750e-12
573.68, 1.0740e-12
573.82, 1.0690e-12
573.96, 1.0530e-12
574.10, 1.0340e-12
574.24, 1.0280e-12
574.38, 1.0450e-12
574.52, 1.0610e-12
574.66, 1.0670e-12
574.80, 1.0690e-12
574.94, 1.0720e-12
575.08, 1.0880e-12
575.22, 1.1020e-12
575.36, 1.0910e-12
575.50, 1.0730e-12
575.64, 1.0770e-12
575.78, 1.0960e-12
575.92, 1.1000e-12
576.06, 1.0820e-12
576.20, 1.0530e-12
576.34, 1.0220e-12
576.48, 1.0280e-12
576.62, 1.0740e-12
576.76, 1.1060e-12
576.90, 1.1040e-12
577.04, 1.0890e-12
577.18, 1.0800e-12
577.32, 1.0750e-12
577.46, 1.0670e-12
577.60, 1.0610e-12
577.74, 1.0640e-12
577.88, 1.0690e-12
578.02, 1.0750e-12
578.16, 1.0810e-12
578.30, 1.0790e-12
578.44, 1.0620e-12
578.58, 1.0520e-12
578.72, 1.0600e-12
578.86, 1.0700e-12
579.00, 1.0590e-12
579.14, 1.0420e-12
579.28, 1.0470e-12
579.42, 1.0760e-12
579.56, 1.1010e-12
579.70, 1.1050e-12
579.84, 1.0940e-12
579.98, 1.0960e-12
580.12, 1.1110e-12
580.26, 1.1250e-12
580.40, 1.1300e-12
580.54, 1.1210e-12
580.68, 1.1070e-12
580.82, 1.1020e-12
580.96, 1.1080e-12
581.10, 1.1140e-12
581.24, 1.1140e-12
581.38, 1.0940e-12
581.52, 1.0760e-12
581.66, 1.0820e-12
581.80, 1.0810e-12
581.94, 1.0800e-12
582.08, 1.0840e-12
582.22, 1.0870e-12
582.36, 1.0930e-12
582.50, 1.1020e-12
582.64, 1.1120e-12
582.78, 1.1060e-12
582.92, 1.0940e-12
583.06, 1.1000e-12
583.20, 1.1050e-12
583.34, 1.1080e-12
583.48, 1.1140e-12
583.62, 1.1090e-12
583.76, 1.1010e-12
583.90, 1.0940e-12
584.04, 1.0920e-12
584.18, 1.1020e-12
584.32, 1.1040e-12
584.46, 1.0920e-12
584.60, 1.0890e-12
584.74, 1.0900e-12
584.88, 1.0750e-12
585.02, 1.0660e-12
585.16, 1.0550e-12
585.30, 1.0460e-12
585.44, 1.0460e-12
585.58, 1.0190e-12
585.72, 9.6600e-13
585.86, 9.6950e-13
586.00, 1.0200e-12
586.14, 1.0520e-12
586.28, 1.0480e-12
586.42, 1.0290e-12
586.56, 1.0080e-12
586.70, 9.9670e-13
586.84, 1.0000e-12
586.98, 1.0070e-12
587.12, 9.9540e-13
587.26, 9.8730e-13
587.40, 9.9640e-13
587.54, 9.9750e-13
587.68, 9.7710e-13
587.82, 9.4730e-13
587.96, 9.1460e-13
588.10, 8.8200e-13
588.24, 8.4430e-13
588.38, 7.8600e-13
588.52, 7.0220e-13
588.66, 6.0800e-13
588.80, 4.9520e-13
588.94, 3.9240e-13
589.08, 3.6870e-13
589.22, 4.0670e-13
589.36, 4.2870e-13
589.50, 4.0420e-13
589.64, 3.9570e-13
589.78, 4.6440e-13
589.92, 5.7370e-13
590.06, 6.7650e-13
590.20, 7.6180e-13
590.34, 8.2230e-13
590.48, 8.5570e-13
590.62, 8.7950e-13
590.76, 8.9900e-13
590.90, 9.2340e-13
591.04, 9.4390e-13
591.18, 9.3970e-13
591.32, 9.3480e-13
591.46, 9.4750e-13
591.60, 9.7260e-13
591.74, 9.8610e-13
591.88, 9.8370e-13
592.02, 9.7720e-13
592.16, 9.7280e-13
592.30, 9.8410e-13
592.44, 9.9780e-13
592.58, 9.8130e-13
592.72, 9.6430e-13
592.86, 9.8630e-13
593.00, 1.0190e-12
593.14, 1.0160e-12
593.28, 1.0100e-12
593.42, 1.0250e-12
593.56, 1.0530e-12
593.70, 1.0630e-12
593.84, 1.0400e-12
593.98, 1.0200e-12
594.12, 1.0050e-12
594.26, 1.0250e-12
594.40, 1.0440e-12
594.54, 1.0310e-12
594.68, 1.0470e-12
594.82, 1.0500e-12
594.96, 1.0440e-12
595.10, 1.0330e-12
595.24, 1.0130e-12
595.38, 1.0140e-12
595.52, 1.0420e-12
595.66, 1.0540e-12
595.80, 1.0490e-12
595.94, 1.0530e-12
596.08, 1.0650e-12
596.22, 1.0560e-12
596.36, 1.0370e-12
596.50, 1.0240e-12
596.64, 1.0240e-12
596.78, 1.0250e-12
596.92, 1.0200e-12
597.06, 1.0280e-12
597.20, 1.0400e-12
597.34, 1.0490e-12
597.48, 1.0430e-12
597.62, 1.0180e-12
597.76, 1.0190e-12
597.90, 1.0350e-12
598.04, 1.0320e-12
598.18, 1.0320e-12
598.32, 1.0430e-12
598.46, 1.0500e-12
598.60, 1.0590e-12
598.74, 1.0600e-12
598.88, 1.0440e-12
599.02, 1.0570e-12
599.16, 1.0950e-12
599.30, 1.1280e-12
599.44, 1.1200e-12
599.58, 1.0860e-12
599.72, 1.0820e-12
599.86, 1.0870e-12
600.00, 1.0970e-12
600.14, 1.0910e-12
600.28, 1.0580e-12
600.42, 1.0610e-12
600.56, 1.0680e-12
600.70, 1.0590e-12
600.84, 1.0560e-12
600.98, 1.0720e-12
601.12, 1.0910e-12
601.26, 1.0950e-12
601.40, 1.0890e-12
601.54, 1.0810e-12
601.68, 1.0750e-12
601.82, 1.0760e-12
601.96, 1.0590e-12
602.10, 1.0490e-12
602.24, 1.0520e-12
602.38, 1.0660e-12
602.52, 1.0830e-12
602.66, 1.1050e-12
602.80, 1.1190e-12
602.94, 1.1070e-12
603.08, 1.0920e-12
603.22, 1.1030e-12
603.36, 1.1320e-12
603.50, 1.1300e-12
603.64, 1.1130e-12
603.78, 1.0970e-12
603.92, 1.0870e-12
604.06, 1.1000e-12
604.20, 1.1160e-12
604.34, 1.1250e-12
604.48, 1.1350e-12
604.62, 1.1460e-12
604.76, 1.1530e-12
604.90, 1.1550e-12
605.04, 1.1540e-12
605.18, 1.1760e-12
605.32, 1.1490e-12
605.46, 1.1380e-12
605.60, 1.1330e-12
605.74, 1.1400e-12
605.88, 1.1530e-12
606.02, 1.1650e-12
606.16, 1.1610e-12
606.30, 1.1600e-12
606.44, 1.1640e-12
606.58, 1.1630e-12
606.72, 1.1500e-12
606.86, 1.1480e-12
607.00, 1.1560e-12
607.14, 1.1650e-12
607.28, 1.1750e-12
607.42, 1.1840e-12
607.56, 1.1920e-12
607.70, 1.1840e-12
607.84, 1.1620e-12
607.98, 1.1430e-12
608.12, 1.1270e-12
608.26, 1.1220e-12
608.40, 1.1330e-12
608.54, 1.1300e-12
608.68, 1.1550e-12
608.82, 1.1720e-12
608.96, 1.1730e-12
609.10, 1.1560e-12
609.24, 1.1480e-12
609.38, 1.1990e-12
609.52, 1.2040e-12
609.66, 1.1790e-12
609.80, 1.1410e-12
609.94, 1.1000e-12
610.08, 1.0360e-12
610.22, 9.9340e-13
610.36, 1.0130e-12
610.50, 1.0700e-12
610.64, 1.1030e-12
610.78, 1.1260e-12
610.92, 1.1420e-12
611.06, 1.1480e-12
611.20, 1.1550e-12
611.34, 1.1660e-12
611.48, 1.1950e-12
611.62, 1.2000e-12
611.76, 1.1740e-12
611.90, 1.1200e-12
612.04, 1.0330e-12
612.18, 9.6170e-13
612.32, 9.4030e-13
612.46, 9.9230e-13
612.60, 1.0840e-12
612.74, 1.1360e-12
612.88, 1.1550e-12
613.02, 1.1720e-12
613.16, 1.1700e-12
613.30, 1.1490e-12
613.44, 1.1370e-12
613.58, 1.1240e-12
613.72, 1.0790e-12
613.86, 1.0620e-12
614.00, 1.0910e-12
614.14, 1.1380e-12
614.28, 1.1620e-12
614.42, 1.1440e-12
614.56, 1.1230e-12
614.70, 1.1280e-12
614.84, 1.1190e-12
614.98, 1.1070e-12
615.12, 1.1180e-12
615.26, 1.1430e-12
615.40, 1.1650e-12
615.54, 1.1480e-12
615.68, 1.0950e-12
615.82, 1.0430e-12
615.96, 9.7790e-13
616.10, 8.6740e-13
616.24, 7.6200e-13
616.38, 7.6920e-13
616.52, 8.5060e-13
616.66, 8.9190e-13
616.80, 8.9140e-13
616.94, 8.9590e-13
617.08, 9.1960e-13
617.22, 9.5400e-13
617.36, 9.7190e-13
617.50, 9.9080e-13
617.64, 1.0260e-12
617.78, 1.0470e-12
617.92, 1.0650e-12
618.06, 1.0760e-12
618.20, 1.0770e-12
618.34, 1.0620e-12
618.48, 1.0140e-12
618.62, 9.8730e-13
618.76, 9.7930e-13
618.90, 9.7130e-13
619.04, 9.5040e-13
619.18, 9.3270e-13
619.32, 9.5130e-13
619.46, 9.7480e-13
619.60, 9.9690e-13
619.74, 9.8630e-13
619.88, 9.8580e-13
620.02, 9.9820e-13
620.16, 1.0190e-12
620.30, 1.0330e-12
620.44, 1.0180e-12
620.58, 1.0290e-12
620.72, 1.0230e-12
620.86, 1.0190e-12
621.00, 1.0220e-12
621.14, 1.0050e-12
621.28, 9.8880e-13
621.42, 9.4360e-13
621.56, 9.1060e-13
621.70, 9.1580e-13
621.84, 9.1430e-13
621.98, 9.0060e-13
622.12, 8.9490e-13
622.26, 9.0080e-13
622.40, 8.9410e-13
622.54, 8.7670e-13
622.68, 8.8650e-13
622.82, 9.0150e-13
622.96, 8.8730e-13
623.10, 8.6340e-13
623.24, 8.5820e-13
623.38, 8.9170e-13
623.52, 9.3170e-13
623.66, 9.1650e-13
623.80, 8.9520e-13
623.94, 8.8850e-13
624.08, 8.9500e-13
624.22, 9.0240e-13
624.36, 9.2170e-13
624.50, 9.4460e-13
624.64, 9.6570e-13
624.78, 9.6250e-13
624.92, 9.6770e-13
625.06, 9.7230e-13
625.20, 9.5810e-13
625.34, 9.6230e-13
625.48, 9.5190e-13
625.62, 9.4190e-13
625.76, 8.9950e-13
625.90, 8.8170e-13
626.04, 9.2300e-13
626.18, 9.7630e-13
626.32, 1.0430e-12
626.46, 9.9350e-13
626.60, 9.5180e-13
626.74, 9.6410e-13
626.88, 9.6140e-13
627.02, 9.7670e-13
627.16, 9.9590e-13
627.30, 9.9510e-13
627.44, 9.6620e-13
627.58, 9.4860e-13
627.72, 9.7370e-13
627.86, 9.8560e-13
628.00, 9.9340e-13
628.14, 9.8840e-13
628.28, 9.5660e-13
628.42, 9.7600e-13
628.56, 9.9470e-13
628.70, 1.0370e-12
628.84, 1.0720e-12
628.98, 1.0810e-12
629.12, 1.0780e-12
629.26, 1.0280e-12
629.40, 1.0260e-12
629.54, 1.0090e-12
629.68, 1.0050e-12
629.82, 1.0310e-12
629.96, 1.0510e-12
630.10, 1.0610e-12
630.24, 1.0530e-12
630.38, 1.0460e-12
630.52, 1.0570e-12
630.66, 1.0740e-12
630.80, 1.0850e-12
630.94, 1.1020e-12
631.08, 1.1070e-12
631.22, 1.1060e-12
631.36, 1.1090e-12
631.50, 1.1080e-12
631.64, 1.0890e-12
631.78, 1.0870e-12
631.92, 1.1100e-12
632.06, 1.1320e-12
632.20, 1.1380e-12
632.34, 1.1280e-12
632.48, 1.1140e-12
632.62, 1.1130e-12
632.76, 1.1300e-12
632.90, 1.1390e-12
633.04, 1.1390e-12
633.18, 1.1460e-12
633.32, 1.1530e-12
633.46, 1.1310e-12
633.60, 1.1230e-12
633.74, 1.1330e-12
633.88, 1.1520e-12
634.02, 1.1710e-12
634.16, 1.1780e-12
634.30, 1.1620e-12
634.44, 1.1520e-12
634.58, 1.1770e-12
634.72, 1.1970e-12
634.86, 1.2080e-12
635.00, 1.2370e-12
635.14, 1.2120e-12
635.28, 1.1890e-12
635.42, 1.1750e-12
635.56, 1.1600e-12
635.70, 1.1290e-12
635.84, 1.0940e-12
635.98, 1.0880e-12
636.12, 1.0840e-12
636.26, 1.0860e-12
636.40, 1.1070e-12
636.54, 1.1290e-12
636.68, 1.1210e-12
636.82, 1.1020e-12
636.96, 1.0970e-12
637.10, 1.0940e-12
637.24, 1.0970e-12
637.38, 1.1020e-12
637.52, 1.0880e-12
637.66, 1.0570e-12
637.80, 1.0330e-12
637.94, 9.9940e-13
638.08, 9.5910e-13
638.22, 9.4970e-13
638.36, 9.7280e-13
638.50, 9.8730e-13
638.64, 9.7960e-13
638.78, 9.7030e-13
638.92, 9.8890e-13
639.06, 1.0300e-12
639.20, 1.0360e-12
639.34, 1.0530e-12
639.48, 1.0760e-12
639.62, 1.1030e-12
639.76, 1.1230e-12
639.90, 1.0930e-12
640.04, 1.0970e-12
640.18, 1.1170e-12
640.32, 1.1290e-12
640.46, 1.1240e-12
640.60, 1.1420e-12
640.74, 1.1580e-12
640.88, 1.1600e-12
641.02, 1.1610e-12
641.16, 1.1610e-12
641.30, 1.1720e-12
641.44, 1.1880e-12
641.58, 1.1900e-12
641.72, 1.1720e-12
641.86, 1.1570e-12
642.00, 1.1510e-12
642.14, 1.1530e-12
642.28, 1.1630e-12
642.42, 1.1770e-12
642.56, 1.1840e-12
642.70, 1.1770e-12
642.84, 1.1670e-12
642.98, 1.1500e-12
643.12, 1.1450e-12
643.26, 1.1680e-12
643.40, 1.1960e-12
643.54, 1.2010e-12
643.68, 1.1640e-12
643.82, 1.1010e-12
643.96, 1.0730e-12
644.10, 1.1170e-12
644.24, 1.1910e-12
644.38, 1.2340e-12
644.52, 1.2550e-12
644.66, 1.2630e-12
644.80, 1.2240e-12
644.94, 1.1680e-12
645.08, 1.1640e-12
645.22, 1.1810e-12
645.36, 1.2140e-12
645.50, 1.2190e-12
645.64, 1.2180e-12
645.78, 1.2270e-12
645.92, 1.2140e-12
646.06, 1.1680e-12
646.20, 1.1060e-12
646.34, 1.1030e-12
646.48, 1.1470e-12
646.62, 1.1920e-12
646.76, 1.2360e-12
646.90, 1.2780e-12
647.04, 1.2650e-12
647.18, 1.2380e-12
647.32, 1.2530e-12
647.46, 1.2720e-12
647.60, 1.2630e-12
647.74, 1.2530e-12
647.88, 1.2780e-12
648.02, 1.2870e-12
648.16, 1.2840e-12
648.30, 1.2970e-12
648.44, 1.2730e-12
648.58, 1.2580e-12
648.72, 1.2520e-12
648.86, 1.2430e-12
649.00, 1.2430e-12
649.14, 1.2020e-12
649.28, 1.1280e-12
649.42, 1.0820e-12
649.56, 1.0640e-12
649.70, 1.1150e-12
649.84, 1.1530e-12
649.98, 1.1770e-12
650.12, 1.2220e-12
650.26, 1.2790e-12
650.40, 1.2770e-12
650.54, 1.2740e-12
650.68, 1.2700e-12
650.82, 1.2710e-12
650.96, 1.2940e-12
651.10, 1.2880e-12
651.24, 1.2780e-12
651.38, 1.2820e-12
651.52, 1.2980e-12
651.66, 1.3090e-12
651.80, 1.3060e-12
651.94, 1.3070e-12
