wavelength[nm], flux
466.22, 2.1330e-11
466.36, 2.1340e-11
466.50, 2.1360e-11
466.64, 2.1230e-11
466.78, 2.1190e-11
466.92, 2.0820e-11
467.06, 2.1060e-11
467.20, 2.1230e-11
467.34, 2.1180e-11
467.48, 2.1110e-11
467.62, 2.1240e-11
467.76, 2.1480e-11
467.90, 2.1320e-11
468.04, 2.1110e-11
468.18, 2.0990e-11
468.32, 2.0870e-11
468.46, 2.0700e-11
468.60, 2.0630e-11
468.74, 2.0790e-11
468.88, 2.0920e-11
469.02, 2.1000e-11
469.16, 2.0770e-11
469.30, 2.0660e-11
469.44, 2.0880e-11
469.58, 2.0870e-11
469.72, 2.0850e-11
469.86, 2.0670e-11
470.00, 2.0640e-11
470.14, 2.0570e-11
470.28, 2.0880e-11
470.42, 2.0950e-11
470.56, 2.1020e-11
470.70, 2.1210e-11
470.84, 2.0630e-11
470.98, 2.0590e-11
471.12, 2.0180e-11
471.26, 1.9770e-11
471.40, 1.9660e-11
471.54, 1.9580e-11
471.68, 1.9720e-11
471.82, 1.9680e-11
471.96, 1.9710e-11
472.10, 1.9690e-11
472.24, 1.9530e-11
472.38, 1.9280e-11
472.52, 1.9180e-11
472.66, 1.9210e-11
472.80, 1.9490e-11
472.94, 1.9700e-11
473.08, 2.0050e-11
473.22, 2.0250e-11
473.36, 2.0220e-11
473.50, 2.0060e-11
473.64, 1.9910e-11
473.78, 2.0140e-11
473.92, 2.0180e-11
474.06, 2.0040e-11
474.20, 1.9840e-11
474.34, 1.9870e-11
474.48, 2.0120e-11
474.62, 2.0240e-11
474.76, 2.0130e-11
474.90, 2.0110e-11
475.04, 2.0200e-11
475.18, 2.0300e-11
475.32, 2.0230e-11
475.46, 1.9820e-11
475.60, 1.9970e-11
475.74, 2.0010e-11
475.88, 1.9840e-11
476.02, 1.9810e-11
476.16, 1.9470e-11
476.30, 1.9450e-11
476.44, 1.9340e-11
476.58, 1.9310e-11
476.72, 1.9530e-11
476.86, 1.9790e-11
477.00, 1.9990e-11
477.14, 1.9810e-11
477.28, 1.9410e-11
477.42, 1.9130e-11
477.56, 1.9130e-11
477.70, 1.9160e-11
477.84, 1.9390e-11
477.98, 1.9370e-11
478.12, 1.9200e-11
478.26, 1.9140e-11
478.40, 1.9350e-11
478.54, 1.9410e-11
478.68, 1.9020e-11
478.82, 1.8860e-11
478.96, 1.9070e-11
479.10, 1.9140e-11
479.24, 1.8980e-11
479.38, 1.8990e-11
479.52, 1.9130e-11
479.66, 1.9330e-11
479.80, 1.9570e-11
479.94, 1.9590e-11
480.08, 1.9180e-11
480.22, 1.9030e-11
480.36, 1.9280e-11
480.50, 1.9470e-11
480.64, 1.9410e-11
480.78, 1.9520e-11
480.92, 1.9490e-11
481.06, 1.9240e-11
481.20, 1.9200e-11
481.34, 1.9230e-11
481.48, 1.9140e-11
481.62, 1.8810e-11
481.76, 1.8540e-11
481.90, 1.8780e-11
482.04, 1.9080e-11
482.18, 1.9140e-11
482.32, 1.9220e-11
482.46, 1.9290e-11
482.60, 1.9270e-11
482.74, 1.9050e-11
482.88, 1.8960e-11
483.02, 1.9130e-11
483.16, 1.9290e-11
483.30, 1.9080e-11
483.44, 1.8860e-11
483.58, 1.9180e-11
483.72, 1.9290e-11
483.86, 1.9050e-11
484.00, 1.8640e-11
484.14, 1.8690e-11
484.28, 1.8740e-11
484.42, 1.8430e-11
484.56, 1.8120e-11
484.70, 1.8020e-11
484.84, 1.7730e-11
484.98, 1.7140e-11
485.12, 1.6880e-11
485.26, 1.5870e-11
485.40, 1.4820e-11
485.54, 1.4150e-11
485.68, 1.3260e-11
485.82, 1.2070e-11
485.96, 1.1270e-11
486.10, 1.1470e-11
486.24, 1.2200e-11
486.38, 1.3270e-11
486.52, 1.4540e-11
486.66, 1.5450e-11
486.80, 1.6100e-11
486.94, 1.6570e-11
487.08, 1.7190e-11
487.22, 1.7650e-11
487.36, 1.7810e-11
487.50, 1.8160e-11
487.64, 1.8190e-11
487.78, 1.8030e-11
487.92, 1.8130e-11
488.06, 1.8120e-11
488.20, 1.8060e-11
488.34, 1.7970e-11
488.48, 1.7990e-11
488.62, 1.8250e-11
488.76, 1.8480e-11
488.90, 1.8660e-11
489.04, 1.8530e-11
489.18, 1.8230e-11
489.32, 1.8180e-11
489.46, 1.8050e-11
489.60, 1.8000e-11
489.74, 1.8260e-11
489.88, 1.8280e-11
490.02, 1.8450e-11
490.16, 1.8950e-11
490.30, 1.9060e-11
490.44, 1.9090e-11
490.58, 1.9500e-11
490.72, 1.9550e-11
490.86, 1.9080e-11
491.00, 1.8590e-11
491.14, 1.8480e-11
491.28, 1.8330e-11
491.42, 1.8160e-11
491.56, 1.8290e-11
491.70, 1.8310e-11
491.84, 1.7990e-11
491.98, 1.7380e-11
492.12, 1.6620e-11
492.26, 1.6280e-11
492.40, 1.6780e-11
492.54, 1.7650e-11
492.68, 1.8050e-11
492.82, 1.8260e-11
492.96, 1.8680e-11
493.10, 1.8960e-11
493.24, 1.8840e-11
493.38, 1.8740e-11
493.52, 1.8510e-11
493.66, 1.8530e-11
493.80, 1.8580e-11
493.94, 1.8380e-11
494.08, 1.8140e-11
494.22, 1.8090e-11
494.36, 1.8000e-11
494.50, 1.8030e-11
494.64, 1.8150e-11
494.78, 1.8270e-11
494.92, 1.8280e-11
495.06, 1.8240e-11
495.20, 1.8110e-11
495.34, 1.7860e-11
495.48, 1.7980e-11
495.62, 1.8040e-11
495.76, 1.8090e-11
495.90, 1.8450e-11
496.04, 1.8180e-11
496.18, 1.7580e-11
496.32, 1.7750e-11
496.46, 1.8250e-11
496.60, 1.8410e-11
496.74, 1.8180e-11
496.88, 1.7960e-11
497.02, 1.7950e-11
497.16, 1.8020e-11
497.30, 1.7980e-11
497.44, 1.7830e-11
497.58, 1.7730e-11
497.72, 1.7920e-11
497.86, 1.7860e-11
498.00, 1.7980e-11
498.14, 1.7860e-11
498.28, 1.7810e-11
498.42, 1.8020e-11
498.56, 1.7890e-11
498.70, 1.8060e-11
498.84, 1.8100e-11
498.98, 1.8100e-11
499.12, 1.8150e-11
499.26, 1.8090e-11
499.40, 1.7930e-11
499.54, 1.7720e-11
499.68, 1.7460e-11
499.82, 1.7500e-11
499.96, 1.7680e-11
500.10, 1.8220e-11
500.24, 1.8520e-11
500.38, 1.8060e-11
500.52, 1.7380e-11
500.66, 1.7180e-11
500.80, 1.7260e-11
500.94, 1.7480e-11
501.08, 1.7450e-11
