wavelength[nm], flux
501.13, 1.2510e-12
501.27, 1.2290e-12
501.41, 1.2070e-12
501.55, 1.1820e-12
501.69, 1.1770e-12
501.83, 1.1840e-12
501.97, 1.1960e-12
502.11, 1.2270e-12
502.25, 1.2330e-12
502.39, 1.2160e-12
502.53, 1.2360e-12
502.67, 1.2550e-12
502.81, 1.2510e-12
502.95, 1.2650e-12
503.09, 1.2890e-12
503.23, 1.3090e-12
503.37, 1.3280e-12
503.51, 1.3180e-12
503.65, 1.2790e-12
503.79, 1.2650e-12
503.93, 1.2640e-12
504.07, 1.1870e-12
504.21, 1.1450e-12
504.35, 1.1910e-12
504.49, 1.2820e-12
504.63, 1.3310e-12
504.77, 1.3240e-12
504.91, 1.2820e-12
505.05, 1.2420e-12
505.19, 1.2350e-12
505.33, 1.2350e-12
505.47, 1.2620e-12
505.61, 1.2990e-12
505.75, 1.3290e-12
505.89, 1.3570e-12
506.03, 1.3660e-12
506.17, 1.3640e-12
506.31, 1.3380e-12
506.45, 1.3250e-12
506.59, 1.3040e-12
506.73, 1.2770e-12
506.87, 1.2650e-12
507.01, 1.2840e-12
507.15, 1.2990e-12
507.29, 1.2720e-12
507.43, 1.2570e-12
507.57, 1.2520e-12
507.71, 1.2610e-12
507.85, 1.2650e-12
507.99, 1.2140e-12
508.13, 1.1660e-12
508.27, 1.1710e-12
508.41, 1.2050e-12
508.55, 1.2450e-12
508.69, 1.2790e-12
508.83, 1.3030e-12
508.97, 1.3070e-12
509.11, 1.3250e-12
509.25, 1.3510e-12
509.39, 1.3470e-12
509.53, 1.3230e-12
509.67, 1.2780e-12
509.81, 1.2340e-12
509.95, 1.2200e-12
510.09, 1.2380e-12
510.23, 1.2830e-12
510.37, 1.3150e-12
510.51, 1.3030e-12
510.65, 1.2800e-12
510.79, 1.2500e-12
510.93, 1.2260e-12
511.07, 1.2380e-12
511.21, 1.2710e-12
511.35, 1.2960e-12
511.49, 1.2990e-12
511.63, 1.3200e-12
511.77, 1.3520e-12
511.91, 1.3570e-12
512.05, 1.3340e-12
512.19, 1.3050e-12
512.33, 1.2900e-12
512.47, 1.2430e-12
512.61, 1.1980e-12
512.75, 1.1930e-12
512.89, 1.1970e-12
513.03, 1.2070e-12
513.17, 1.2430e-12
513.31, 1.2630e-12
513.45, 1.2640e-12
513.59, 1.2440e-12
513.73, 1.2370e-12
513.87, 1.2000e-12
514.01, 1.1840e-12
514.15, 1.2000e-12
514.29, 1.2090e-12
514.43, 1.2090e-12
514.57, 1.2250e-12
514.71, 1.2340e-12
514.85, 1.2340e-12
514.99, 1.2400e-12
515.13, 1.2460e-12
515.27, 1.2120e-12
515.41, 1.1900e-12
515.55, 1.2220e-12
515.69, 1.2590e-12
515.83, 1.2720e-12
515.97, 1.2670e-12
516.11, 1.2390e-12
516.25, 1.2110e-12
516.39, 1.1890e-12
516.53, 1.1210e-12
516.67, 1.0140e-12
516.81, 9.4400e-13
516.95, 9.4920e-13
517.09, 9.6620e-13
517.23, 9.4550e-13
517.37, 9.5320e-13
517.51, 1.0490e-12
517.65, 1.1620e-12
517.79, 1.2140e-12
517.93, 1.2180e-12
518.07, 1.1680e-12
518.21, 1.0590e-12
518.35, 9.6880e-13
518.49, 9.5910e-13
518.63, 1.0320e-12
518.77, 1.1380e-12
518.91, 1.1790e-12
519.05, 1.1630e-12
519.19, 1.1360e-12
519.33, 1.1270e-12
519.47, 1.1430e-12
519.61, 1.1910e-12
519.75, 1.2200e-12
519.89, 1.2420e-12
520.03, 1.2590e-12
520.17, 1.2660e-12
520.31, 1.2250e-12
520.45, 1.1650e-12
520.59, 1.1110e-12
520.73, 1.0930e-12
520.87, 1.1190e-12
521.01, 1.1660e-12
521.15, 1.2310e-12
521.29, 1.3050e-12
521.43, 1.3110e-12
521.57, 1.2540e-12
521.71, 1.2490e-12
521.85, 1.2790e-12
521.99, 1.2970e-12
522.13, 1.3120e-12
522.27, 1.2920e-12
522.41, 1.2570e-12
522.55, 1.1890e-12
522.69, 1.1280e-12
522.83, 1.1460e-12
522.97, 1.1900e-12
523.11, 1.2230e-12
523.25, 1.2370e-12
523.39, 1.2280e-12
523.53, 1.2360e-12
523.67, 1.2770e-12
523.81, 1.3210e-12
523.95, 1.3350e-12
524.09, 1.3470e-12
524.23, 1.3550e-12
524.37, 1.3530e-12
524.51, 1.3420e-12
524.65, 1.3070e-12
524.79, 1.2720e-12
524.93, 1.2610e-12
525.07, 1.2570e-12
525.21, 1.2640e-12
525.35, 1.2710e-12
525.49, 1.2870e-12
525.63, 1.3150e-12
525.77, 1.3530e-12
525.91, 1.3650e-12
526.05, 1.3150e-12
526.19, 1.2230e-12
526.33, 1.1360e-12
526.47, 1.0700e-12
526.61, 1.0340e-12
526.75, 1.0300e-12
526.89, 1.0460e-12
527.03, 1.0470e-12
527.17, 1.1050e-12
527.31, 1.1540e-12
527.45, 1.1770e-12
527.59, 1.2030e-12
527.73, 1.2630e-12
527.87, 1.2960e-12
528.01, 1.2830e-12
528.15, 1.2580e-12
528.29, 1.2510e-12
528.43, 1.2460e-12
528.57, 1.2620e-12
528.71, 1.2860e-12
528.85, 1.3210e-12
528.99, 1.3650e-12
529.13, 1.3920e-12
529.27, 1.3860e-12
529.41, 1.3580e-12
529.55, 1.3150e-12
529.69, 1.2510e-12
529.83, 1.2100e-12
529.97, 1.2220e-12
530.11, 1.2570e-12
530.25, 1.2870e-12
530.39, 1.3160e-12
530.53, 1.3430e-12
530.67, 1.3650e-12
530.81, 1.3700e-12
530.95, 1.3570e-12
531.09, 1.3610e-12
531.23, 1.3620e-12
531.37, 1.3530e-12
531.51, 1.3430e-12
531.65, 1.3420e-12
531.79, 1.3350e-12
531.93, 1.3110e-12
532.07, 1.3020e-12
532.21, 1.2960e-12
532.35, 1.2560e-12
532.49, 1.2200e-12
532.63, 1.1810e-12
532.77, 1.1360e-12
532.91, 1.1150e-12
533.05, 1.1890e-12
533.19, 1.2700e-12
533.33, 1.2950e-12
533.47, 1.3150e-12
533.61, 1.3310e-12
533.75, 1.3080e-12
533.89, 1.2660e-12
534.03, 1.2470e-12
534.17, 1.2690e-12
534.31, 1.2900e-12
534.45, 1.3040e-12
534.59, 1.2920e-12
534.73, 1.2740e-12
534.87, 1.2670e-12
535.01, 1.2870e-12
535.15, 1.3110e-12
535.29, 1.3270e-12
535.43, 1.3480e-12
535.57, 1.3720e-12
535.71, 1.3850e-12
535.85, 1.3830e-12
535.99, 1.3810e-12
536.13, 1.3750e-12
536.27, 1.3450e-12
536.41, 1.3050e-12
536.55, 1.2670e-12
536.69, 1.2470e-12
536.83, 1.2440e-12
536.97, 1.2230e-12
537.11, 1.1970e-12
537.25, 1.2100e-12
537.39, 1.2520e-12
537.53, 1.3090e-12
537.67, 1.3520e-12
537.81, 1.3620e-12
537.95, 1.3600e-12
538.09, 1.3430e-12
538.23, 1.3150e-12
538.37, 1.2870e-12
538.51, 1.2850e-12
538.65, 1.3090e-12
538.79, 1.3230e-12
538.93, 1.3050e-12
539.07, 1.2770e-12
539.21, 1.2560e-12
539.35, 1.2430e-12
539.49, 1.2370e-12
539.63, 1.2250e-12
539.77, 1.1950e-12
539.91, 1.2040e-12
540.05, 1.2430e-12
540.19, 1.2600e-12
540.33, 1.2450e-12
540.47, 1.1930e-12
540.61, 1.1730e-12
540.75, 1.1900e-12
540.89, 1.2010e-12
541.03, 1.2100e-12
541.17, 1.2380e-12
541.31, 1.2920e-12
541.45, 1.3030e-12
541.59, 1.3030e-12
541.73, 1.3230e-12
541.87, 1.3450e-12
542.01, 1.3530e-12
542.15, 1.3340e-12
542.29, 1.2850e-12
542.43, 1.2700e-12
542.57, 1.2910e-12
542.71, 1.3220e-12
542.85, 1.3080e-12
542.99, 1.2710e-12
543.13, 1.2720e-12
543.27, 1.2660e-12
543.41, 1.2460e-12
543.55, 1.2610e-12
543.69, 1.2920e-12
543.83, 1.3380e-12
543.97, 1.3730e-12
544.11, 1.3780e-12
544.25, 1.3700e-12
544.39, 1.3340e-12
544.53, 1.2710e-12
544.67, 1.2280e-12
544.81, 1.2330e-12
544.95, 1.2890e-12
545.09, 1.3590e-12
545.23, 1.3700e-12
545.37, 1.3180e-12
545.51, 1.2600e-12
545.65, 1.2630e-12
545.79, 1.3160e-12
545.93, 1.3530e-12
546.07, 1.3480e-12
546.21, 1.3230e-12
546.35, 1.2940e-12
546.49, 1.2880e-12
546.63, 1.2910e-12
546.77, 1.2950e-12
546.91, 1.3220e-12
547.05, 1.3330e-12
547.19, 1.3200e-12
547.33, 1.3070e-12
547.47, 1.2980e-12
547.61, 1.2560e-12
547.75, 1.2270e-12
547.89, 1.2560e-12
548.03, 1.2700e-12
548.17, 1.2710e-12
548.31, 1.2960e-12
548.45, 1.3290e-12
548.59, 1.3300e-12
548.73, 1.3110e-12
548.87, 1.3020e-12
549.01, 1.3050e-12
549.15, 1.3130e-12
549.29, 1.3140e-12
549.43, 1.3230e-12
549.57, 1.3370e-12
549.71, 1.3400e-12
549.85, 1.3270e-12
549.99, 1.3060e-12
550.13, 1.3250e-12
550.27, 1.3360e-12
550.41, 1.3240e-12
550.55, 1.3090e-12
550.69, 1.2920e-12
550.83, 1.2830e-12
550.97, 1.2990e-12
551.11, 1.3160e-12
551.25, 1.2930e-12
551.39, 1.2620e-12
551.53, 1.2640e-12
551.67, 1.2860e-12
551.81, 1.3070e-12
551.95, 1.3390e-12
552.09, 1.3610e-12
552.23, 1.3380e-12
552.37, 1.3050e-12
552.51, 1.3050e-12
552.65, 1.3050e-12
552.79, 1.2780e-12
552.93, 1.2650e-12
553.07, 1.2770e-12
553.21, 1.3030e-12
553.35, 1.3080e-12
553.49, 1.2860e-12
553.63, 1.2770e-12
553.77, 1.3010e-12
553.91, 1.3060e-12
554.05, 1.3130e-12
554.19, 1.3160e-12
554.33, 1.3070e-12
554.47, 1.3020e-12
554.61, 1.3150e-12
554.75, 1.3400e-12
554.89, 1.3590e-12
555.03, 1.3610e-12
555.17, 1.3650e-12
555.31, 1.3620e-12
555.45, 1.3480e-12
555.59, 1.3270e-12
555.73, 1.3170e-12
555.87, 1.2910e-12
556.01, 1.2900e-12
556.15, 1.3130e-12
556.29, 1.3180e-12
556.43, 1.2980e-12
556.57, 1.2840e-12
556.71, 1.2770e-12
556.85, 1.2590e-12
556.99, 1.2530e-12
557.13, 1.2610e-12
557.27, 1.2620e-12
557.41, 1.2540e-12
557.55, 1.2600e-12
557.69, 1.2860e-12
557.83, 1.3110e-12
557.97, 1.3190e-12
558.11, 1.3130e-12
558.25, 1.3050e-12
558.39, 1.2900e-12
558.53, 1.2680e-12
558.67, 1.2340e-12
558.81, 1.1880e-12
558.95, 1.1640e-12
559.09, 1.1770e-12
559.23, 1.2110e-12
559.37, 1.2410e-12
559.51, 1.2500e-12
559.65, 1.2550e-12
559.79, 1.2540e-12
559.93, 1.2430e-12
560.07, 1.2390e-12
560.21, 1.2210e-12
560.35, 1.2040e-12
560.49, 1.2290e-12
560.63, 1.2820e-12
560.77, 1.3270e-12
560.91, 1.3540e-12
561.05, 1.3430e-12
561.19, 1.3440e-12
561.33, 1.3350e-12
561.47, 1.2920e-12
561.61, 1.2270e-12
561.75, 1.1900e-12
561.89, 1.2150e-12
562.03, 1.2560e-12
562.17, 1.2910e-12
562.31, 1.3020e-12
562.45, 1.2930e-12
562.59, 1.2750e-12
562.73, 1.2540e-12
562.87, 1.2730e-12
563.01, 1.3110e-12
563.15, 1.3310e-12
563.29, 1.3320e-12
563.43, 1.3200e-12
563.57, 1.2990e-12
563.71, 1.2930e-12
563.85, 1.3050e-12
563.99, 1.2910e-12
564.13, 1.2990e-12
564.27, 1.3030e-12
564.41, 1.2840e-12
564.55, 1.2740e-12
564.69, 1.2970e-12
564.83, 1.3260e-12
564.97, 1.3210e-12
565.11, 1.2930e-12
565.25, 1.2730e-12
565.39, 1.2680e-12
565.53, 1.2570e-12
565.67, 1.2400e-12
565.81, 1.2330e-12
565.95, 1.2170e-12
566.09, 1.2050e-12
566.23, 1.2180e-12
566.37, 1.2400e-12
566.51, 1.2520e-12
566.65, 1.2560e-12
566.79, 1.2670e-12
566.93, 1.2790e-12
567.07, 1.2880e-12
567.21, 1.2940e-12
567.35, 1.3110e-12
567.49, 1.3320e-12
567.63, 1.3170e-12
567.77, 1.2930e-12
567.91, 1.2910e-12
568.05, 1.3030e-12
568.19, 1.3080e-12
568.33, 1.2880e-12
568.47, 1.2640e-12
568.61, 1.2640e-12
568.75, 1.2510e-12
568.89, 1.2360e-12
569.03, 1.2540e-12
569.17, 1.2850e-12
569.31, 1.3120e-12
569.45, 1.3180e-12
569.59, 1.3130e-12
569.73, 1.3160e-12
569.87, 1.3100e-12
570.01, 1.2930e-12
570.15, 1.2640e-12
570.29, 1.2470e-12
570.43, 1.2690e-12
570.57, 1.2870e-12
570.71, 1.2810e-12
570.85, 1.2470e-12
570.99, 1.2030e-12
571.13, 1.1890e-12
571.27, 1.2060e-12
571.41, 1.2280e-12
571.55, 1.2380e-12
571.69, 1.2590e-12
571.83, 1.2730e-12
571.97, 1.2710e-12
572.11, 1.2870e-12
572.25, 1.3350e-12
572.39, 1.3540e-12
572.53, 1.3430e-12
572.67, 1.3510e-12
572.81, 1.3420e-12
572.95, 1.3160e-12
573.09, 1.3030e-12
573.23, 1.2990e-12
573.37, 1.3100e-12
573.51, 1.3150e-12
573.65, 1.3160e-12
573.79, 1.3160e-12
573.93, 1.3120e-12
574.07, 1.3170e-12
574.21, 1.3150e-12
574.35, 1.3040e-12
574.49, 1.3020e-12
574.63, 1.3030e-12
574.77, 1.3020e-12
574.91, 1.3040e-12
575.05, 1.3120e-12
575.19, 1.3050e-12
575.33, 1.2600e-12
575.47, 1.2420e-12
575.61, 1.2820e-12
575.75, 1.3060e-12
575.89, 1.3160e-12
576.03, 1.3140e-12
576.17, 1.2880e-12
576.31, 1.2730e-12
576.45, 1.2740e-12
576.59, 1.2970e-12
576.73, 1.3110e-12
576.87, 1.3190e-12
577.01, 1.3370e-12
577.15, 1.3490e-12
577.29, 1.3240e-12
577.43, 1.3080e-12
577.57, 1.3110e-12
577.71, 1.3130e-12
577.85, 1.3140e-12
577.99, 1.3000e-12
578.13, 1.2670e-12
578.27, 1.2410e-12
578.41, 1.2200e-12
578.55, 1.2090e-12
578.69, 1.2330e-12
578.83, 1.2670e-12
578.97, 1.2670e-12
579.11, 1.2630e-12
579.25, 1.2820e-12
579.39, 1.2960e-12
579.53, 1.2970e-12
579.67, 1.3010e-12
579.81, 1.3090e-12
579.95, 1.3060e-12
580.09, 1.3000e-12
580.23, 1.3110e-12
580.37, 1.3150e-12
580.51, 1.2970e-12
580.65, 1.2870e-12
580.79, 1.2850e-12
580.93, 1.2930e-12
581.07, 1.2890e-12
581.21, 1.2990e-12
581.35, 1.3070e-12
581.49, 1.2950e-12
581.63, 1.2880e-12
581.77, 1.2910e-12
581.91, 1.3110e-12
582.05, 1.3360e-12
582.19, 1.3590e-12
582.33, 1.3580e-12
582.47, 1.3370e-12
582.61, 1.3420e-12
582.75, 1.3370e-12
582.89, 1.3410e-12
583.03, 1.3640e-12
583.17, 1.3530e-12
583.31, 1.3420e-12
583.45, 1.3390e-12
583.59, 1.3370e-12
583.73, 1.3400e-12
583.87, 1.3430e-12
584.01, 1.3350e-12
584.15, 1.3340e-12
584.29, 1.3340e-12
584.43, 1.3270e-12
584.57, 1.3210e-12
584.71, 1.3090e-12
584.85, 1.3130e-12
584.99, 1.3210e-12
585.13, 1.3060e-12
585.27, 1.2820e-12
585.41, 1.2500e-12
585.55, 1.2360e-12
585.69, 1.2310e-12
585.83, 1.2410e-12
585.97, 1.2610e-12
586.11, 1.2840e-12
586.25, 1.2920e-12
586.39, 1.2900e-12
586.53, 1.3000e-12
586.67, 1.2980e-12
586.81, 1.3000e-12
586.95, 1.3290e-12
587.09, 1.3360e-12
587.23, 1.3170e-12
587.37, 1.3220e-12
587.51, 1.3270e-12
587.65, 1.3010e-12
587.79, 1.2980e-12
587.93, 1.3010e-12
588.07, 1.2860e-12
588.21, 1.2570e-12
588.35, 1.2470e-12
588.49, 1.2370e-12
588.63, 1.2290e-12
588.77, 1.1580e-12
588.91, 1.0420e-12
589.05, 9.9550e-13
589.19, 1.0570e-12
589.33, 1.1200e-12
589.47, 1.0920e-12
589.61, 1.0570e-12
589.75, 1.1040e-12
589.89, 1.1920e-12
590.03, 1.2540e-12
590.17, 1.2890e-12
590.31, 1.2890e-12
590.45, 1.2920e-12
590.59, 1.2920e-12
590.73, 1.2950e-12
590.87, 1.2910e-12
591.01, 1.2930e-12
591.15, 1.3000e-12
591.29, 1.2880e-12
591.43, 1.2770e-12
591.57, 1.2730e-12
591.71, 1.2710e-12
591.85, 1.2680e-12
591.99, 1.2770e-12
592.13, 1.3000e-12
592.27, 1.3090e-12
592.41, 1.2940e-12
592.55, 1.2770e-12
592.69, 1.2660e-12
592.83, 1.2670e-12
592.97, 1.2480e-12
593.11, 1.2260e-12
593.25, 1.2270e-12
593.39, 1.2420e-12
593.53, 1.2740e-12
593.67, 1.3100e-12
593.81, 1.3250e-12
593.95, 1.3190e-12
594.09, 1.2970e-12
594.23, 1.2720e-12
594.37, 1.2770e-12
594.51, 1.2860e-12
594.65, 1.2640e-12
594.79, 1.2450e-12
594.93, 1.2390e-12
595.07, 1.2430e-12
595.21, 1.2480e-12
595.35, 1.2580e-12
595.49, 1.2550e-12
595.63, 1.2600e-12
595.77, 1.2830e-12
595.91, 1.2830e-12
596.05, 1.2810e-12
596.19, 1.2980e-12
596.33, 1.2990e-12
596.47, 1.2740e-12
596.61, 1.2520e-12
596.75, 1.2490e-12
596.89, 1.2680e-12
597.03, 1.3080e-12
597.17, 1.3030e-12
597.31, 1.2670e-12
597.45, 1.2580e-12
597.59, 1.2610e-12
597.73, 1.2450e-12
597.87, 1.2230e-12
598.01, 1.2580e-12
598.15, 1.2830e-12
598.29, 1.2550e-12
598.43, 1.2060e-12
598.57, 1.2230e-12
598.71, 1.2300e-12
598.85, 1.2240e-12
598.99, 1.2410e-12
599.13, 1.2730e-12
599.27, 1.2890e-12
599.41, 1.2760e-12
599.55, 1.2620e-12
599.69, 1.2680e-12
599.83, 1.2750e-12
599.97, 1.2850e-12
600.11, 1.2910e-12
600.25, 1.2640e-12
600.39, 1.2600e-12
600.53, 1.2780e-12
600.67, 1.2490e-12
600.81, 1.2180e-12
600.95, 1.2230e-12
601.09, 1.2470e-12
601.23, 1.2530e-12
601.37, 1.2270e-12
601.51, 1.2130e-12
601.65, 1.2140e-12
601.79, 1.2200e-12
601.93, 1.2150e-12
602.07, 1.1920e-12
602.21, 1.1860e-12
602.35, 1.2000e-12
602.49, 1.2180e-12
602.63, 1.2360e-12
602.77, 1.2380e-12
602.91, 1.2430e-12
603.05, 1.2340e-12
603.19, 1.2170e-12
603.33, 1.2090e-12
603.47, 1.2450e-12
603.61, 1.2560e-12
603.75, 1.2290e-12
603.89, 1.2180e-12
604.03, 1.2290e-12
604.17, 1.2350e-12
604.31, 1.2400e-12
604.45, 1.2620e-12
604.59, 1.2620e-12
604.73, 1.2700e-12
604.87, 1.2760e-12
605.01, 1.2720e-12
605.15, 1.2580e-12
605.29, 1.2500e-12
605.43, 1.2400e-12
605.57, 1.2330e-12
605.71, 1.2440e-12
605.85, 1.2590e-12
605.99, 1.2610e-12
606.13, 1.2500e-12
606.27, 1.2380e-12
606.41, 1.2290e-12
606.55, 1.2360e-12
606.69, 1.2550e-12
606.83, 1.2690e-12
606.97, 1.2780e-12
607.11, 1.2800e-12
607.25, 1.2770e-12
607.39, 1.2570e-12
607.53, 1.2260e-12
607.67, 1.2040e-12
607.81, 1.2020e-12
607.95, 1.2130e-12
608.09, 1.2300e-12
608.23, 1.2340e-12
608.37, 1.2260e-12
608.51, 1.2240e-12
608.65, 1.2290e-12
608.79, 1.2190e-12
608.93, 1.2100e-12
609.07, 1.2080e-12
609.21, 1.2080e-12
609.35, 1.2050e-12
609.49, 1.1950e-12
609.63, 1.1850e-12
609.77, 1.1790e-12
609.91, 1.1610e-12
610.05, 1.1310e-12
610.19, 1.1230e-12
610.33, 1.1480e-12
610.47, 1.1850e-12
610.61, 1.2070e-12
610.75, 1.2190e-12
610.89, 1.2300e-12
611.03, 1.2340e-12
611.17, 1.2360e-12
611.31, 1.2400e-12
611.45, 1.2250e-12
611.59, 1.2180e-12
611.73, 1.2110e-12
611.87, 1.1960e-12
612.01, 1.1720e-12
612.15, 1.1390e-12
612.29, 1.1620e-12
612.43, 1.1950e-12
612.57, 1.2090e-12
612.71, 1.2120e-12
612.85, 1.2140e-12
612.99, 1.2140e-12
613.13, 1.2080e-12
613.27, 1.2010e-12
613.41, 1.1720e-12
613.55, 1.1190e-12
613.69, 1.0910e-12
613.83, 1.1390e-12
613.97, 1.1730e-12
614.11, 1.1740e-12
614.25, 1.1900e-12
614.39, 1.2060e-12
614.53, 1.2070e-12
614.67, 1.2130e-12
614.81, 1.2290e-12
614.95, 1.2220e-12
615.09, 1.2090e-12
615.23, 1.2050e-12
615.37, 1.1940e-12
615.51, 1.1880e-12
615.65, 1.2010e-12
615.79, 1.2080e-12
615.93, 1.1660e-12
616.07, 1.1030e-12
616.21, 1.0670e-12
616.35, 1.0830e-12
616.49, 1.1280e-12
616.63, 1.1560e-12
616.77, 1.1490e-12
616.91, 1.1150e-12
617.05, 1.1170e-12
617.19, 1.1440e-12
617.33, 1.1670e-12
617.47, 1.1760e-12
617.61, 1.1910e-12
617.75, 1.2220e-12
617.89, 1.2370e-12
618.03, 1.2370e-12
618.17, 1.2360e-12
618.31, 1.2270e-12
618.45, 1.2150e-12
618.59, 1.1820e-12
618.73, 1.1570e-12
618.87, 1.1600e-12
619.01, 1.1650e-12
619.15, 1.1750e-12
619.29, 1.2030e-12
619.43, 1.2600e-12
619.57, 1.2610e-12
619.71, 1.2430e-12
619.85, 1.2360e-12
619.99, 1.2300e-12
620.13, 1.2280e-12
620.27, 1.2400e-12
620.41, 1.2550e-12
620.55, 1.2550e-12
620.69, 1.2460e-12
620.83, 1.2480e-12
620.97, 1.2460e-12
621.11, 1.2300e-12
621.25, 1.2020e-12
621.39, 1.1760e-12
621.53, 1.1690e-12
621.67, 1.1740e-12
621.81, 1.1840e-12
621.95, 1.1790e-12
622.09, 1.1660e-12
622.23, 1.1720e-12
622.37, 1.1860e-12
622.51, 1.1920e-12
622.65, 1.1940e-12
622.79, 1.1880e-12
622.93, 1.1650e-12
623.07, 1.1120e-12
623.21, 1.1110e-12
623.35, 1.1420e-12
623.49, 1.1760e-12
623.63, 1.1840e-12
623.77, 1.1690e-12
623.91, 1.1690e-12
624.05, 1.1630e-12
624.19, 1.1570e-12
624.33, 1.1570e-12
624.47, 1.1460e-12
624.61, 1.1380e-12
624.75, 1.1450e-12
624.89, 1.1830e-12
625.03, 1.2060e-12
625.17, 1.1720e-12
625.31, 1.1280e-12
625.45, 1.1140e-12
625.59, 1.1290e-12
625.73, 1.1320e-12
625.87, 1.1320e-12
626.01, 1.1550e-12
626.15, 1.1660e-12
626.29, 1.1380e-12
626.43, 1.0910e-12
626.57, 1.1000e-12
626.71, 1.1610e-12
626.85, 1.1950e-12
626.99, 1.2000e-12
627.13, 1.1980e-12
627.27, 1.1990e-12
627.41, 1.1920e-12
627.55, 1.1810e-12
627.69, 1.1800e-12
627.83, 1.1600e-12
627.97, 1.1420e-12
628.11, 1.1310e-12
628.25, 1.1260e-12
628.39, 1.1460e-12
628.53, 1.1690e-12
628.67, 1.1960e-12
628.81, 1.2220e-12
628.95, 1.2280e-12
629.09, 1.2090e-12
629.23, 1.1660e-12
629.37, 1.1780e-12
629.51, 1.2000e-12
629.65, 1.2010e-12
629.79, 1.1900e-12
629.93, 1.1620e-12
630.07, 1.1340e-12
630.21, 1.1080e-12
630.35, 1.1380e-12
630.49, 1.1760e-12
630.63, 1.2030e-12
630.77, 1.2130e-12
630.91, 1.2070e-12
631.05, 1.1800e-12
631.19, 1.1660e-12
631.33, 1.1560e-12
631.47, 1.1400e-12
631.61, 1.1270e-12
631.75, 1.1210e-12
631.89, 1.1220e-12
632.03, 1.1360e-12
632.17, 1.1520e-12
632.31, 1.1620e-12
632.45, 1.1810e-12
632.59, 1.1970e-12
632.73, 1.2000e-12
632.87, 1.1900e-12
633.01, 1.1790e-12
633.15, 1.1800e-12
633.29, 1.1820e-12
633.43, 1.1590e-12
633.57, 1.1180e-12
633.71, 1.1200e-12
633.85, 1.1450e-12
633.99, 1.1640e-12
634.13, 1.1710e-12
634.27, 1.1690e-12
634.41, 1.1610e-12
634.55, 1.1720e-12
634.69, 1.1880e-12
634.83, 1.1950e-12
634.97, 1.1930e-12
635.11, 1.1810e-12
635.25, 1.2010e-12
635.39, 1.1850e-12
635.53, 1.1610e-12
635.67, 1.1420e-12
635.81, 1.1390e-12
635.95, 1.1390e-12
636.09, 1.1320e-12
636.23, 1.1250e-12
636.37, 1.1320e-12
636.51, 1.1500e-12
636.65, 1.1700e-12
636.79, 1.1820e-12
636.93, 1.1860e-12
637.07, 1.1900e-12
637.21, 1.1960e-12
637.35, 1.1970e-12
637.49, 1.1840e-12
637.63, 1.1720e-12
637.77, 1.1710e-12
637.91, 1.1660e-12
638.05, 1.1490e-12
638.19, 1.1530e-12
638.33, 1.1780e-12
638.47, 1.1920e-12
638.61, 1.1880e-12
638.75, 1.1750e-12
638.89, 1.1810e-12
639.03, 1.1970e-12
639.17, 1.1820e-12
639.31, 1.1410e-12
639.45, 1.1350e-12
639.59, 1.1450e-12
639.73, 1.1540e-12
639.87, 1.1390e-12
640.01, 1.1210e-12
640.15, 1.1370e-12
640.29, 1.1590e-12
640.43, 1.1610e-12
640.57, 1.1560e-12
640.71, 1.1280e-12
640.85, 1.1240e-12
640.99, 1.1250e-12
641.13, 1.1320e-12
641.27, 1.1380e-12
641.41, 1.1400e-12
641.55, 1.1370e-12
641.69, 1.1340e-12
641.83, 1.1280e-12
641.97, 1.1080e-12
642.11, 1.1090e-12
642.25, 1.1280e-12
642.39, 1.1500e-12
642.53, 1.1680e-12
642.67, 1.1760e-12
642.81, 1.1670e-12
642.95, 1.1430e-12
643.09, 1.1300e-12
643.23, 1.1440e-12
643.37, 1.1720e-12
643.51, 1.1820e-12
643.65, 1.1620e-12
643.79, 1.1330e-12
643.93, 1.1200e-12
644.07, 1.1390e-12
644.21, 1.1650e-12
644.35, 1.1630e-12
644.49, 1.1620e-12
644.63, 1.1630e-12
644.77, 1.1520e-12
644.91, 1.1380e-12
645.05, 1.1370e-12
645.19, 1.1620e-12
645.33, 1.1790e-12
645.47, 1.1700e-12
645.61, 1.1530e-12
645.75, 1.1590e-12
645.89, 1.1630e-12
646.03, 1.1370e-12
646.17, 1.1050e-12
646.31, 1.0920e-12
646.45, 1.1240e-12
646.59, 1.1560e-12
646.73, 1.1710e-12
646.87, 1.1670e-12
647.01, 1.1380e-12
647.15, 1.1390e-12
647.29, 1.1530e-12
647.43, 1.1520e-12
647.57, 1.1480e-12
647.71, 1.1770e-12
647.85, 1.1810e-12
647.99, 1.1660e-12
648.13, 1.1540e-12
648.27, 1.1440e-12
648.41, 1.1520e-12
648.55, 1.1670e-12
648.69, 1.1760e-12
648.83, 1.1760e-12
648.97, 1.1570e-12
649.11, 1.1250e-12
649.25, 1.0800e-12
649.39, 1.0380e-12
649.53, 1.0400e-12
649.67, 1.0720e-12
649.81, 1.1060e-12
649.95, 1.1150e-12
650.09, 1.1380e-12
650.23, 1.1680e-12
650.37, 1.2020e-12
650.51, 1.2170e-12
650.65, 1.2120e-12
650.79, 1.2130e-12
650.93, 1.2150e-12
651.07, 1.2140e-12
651.21, 1.2090e-12
651.35, 1.1830e-12
651.49, 1.1770e-12
651.63, 1.1800e-12
